"sigma_P","gamma","phi","sigma_M","rho","Beta_0","delta","mu_H","N_0","I_0","R_0","C_0","r","omega","epsilon","LL","seed","Profile_Type","R_naught"
0.310475862068966,0.0588235294117647,1.16468849988254,0.57974810078749,0.0307567317480518,0.0701361017355362,0.677105962719523,3.68e-05,5281842,290626.713629128,0,0,0,0.01721420632104,0,-167.389035069871,544468887,"sigma_P",1.1958116066498
0.310475862068966,0.0588235294117647,1.16571382013112,0.578837533503353,0.0309447671272431,0.0700684158302465,0.677227990046608,3.68e-05,5281842,290625.220589351,0,0,0,0.01721420632104,0,-167.386944620678,195744741,"sigma_P",1.19465610094226
0.310475862068966,0.0588235294117647,1.17132129134756,0.581484038619825,0.0309860384939239,0.0699554125846504,0.678621201429301,3.68000000000001e-05,5281842,290626.101802619,0,0,0,0.01721420632104,0,-167.365755513585,44124563,"sigma_P",1.19272581646012
0.310475862068966,0.0588235294117647,1.16776689918546,0.578767096238596,0.030443180550865,0.0701470226562575,0.6758712130284,3.68000000000001e-05,5281842,290626.259735268,0,0,0,0.01721420632104,0,-167.375492376715,356689526,"sigma_P",1.19598335411532
0.310475862068966,0.0588235294117647,1.17032408620373,0.579915708290078,0.0310858487870076,0.0698538076364943,0.677999263763748,3.68e-05,5281842,290624.937036013,0,0,0,0.01721420632104,0,-167.354371377449,262886970,"sigma_P",1.19099179565425
0.310475862068966,0.0588235294117647,1.11388805910998,0.579230475063446,0.0254036284190352,0.0683513712988057,0.614204728212092,3.68000000000001e-05,5281842,140624.237731325,0,0,0,0.01721420632104,0,-167.526043253953,624162869,"sigma_P",1.1650909479346
0.310475862068966,0.0588235294117647,1.1186898377085,0.564483806351543,0.0255439495201543,0.0685021982150396,0.617381054941009,3.68e-05,5281842,140624.917093088,0,0,0,0.01721420632104,0,-167.510297982434,645370809,"sigma_P",1.16767338363916
0.310475862068966,0.0588235294117647,1.15793886982001,0.574519056739794,0.0294117067339429,0.0693286788476888,0.660665139544069,3.68e-05,5281842,253125.275069231,0,0,0,0.01721420632104,0,-167.05844399346,939884883,"sigma_P",1.1819573884472
0.310475862068966,0.0588235294117647,1.16468736326008,0.572128333933389,0.029095751722673,0.0693870944645707,0.661278593177724,3.68e-05,5281842,253125.290258114,0,0,0,0.01721420632104,0,-167.015328099397,193921986,"sigma_P",1.18294300190751
0.310475862068966,0.0588235294117647,1.16147800612609,0.571662763299206,0.0293580359217314,0.0694578555200611,0.661397155777488,3.67999999999999e-05,5281842,253126.060439708,0,0,0,0.01721420632104,0,-167.045170251049,909467679,"sigma_P",1.18415684528934
0.310475862068966,0.0588235294117647,1.15772341999998,0.572999910938352,0.0292058404793263,0.0696408279058202,0.664475406123336,3.68e-05,5281842,253124.62081415,0,0,0,0.01721420632104,0,-167.048219747334,732497736,"sigma_P",1.18730333749491
0.310475862068966,0.0588235294117647,1.15913801797973,0.574256772516773,0.0293156202775632,0.0692360116043839,0.666723616292617,3.68e-05,5281842,253125.587424125,0,0,0,0.01721420632104,0,-167.018688293836,40948715,"sigma_P",1.18041264212559
0.310475862068966,0.0588235294117647,1.13253673621538,0.563087920220679,0.0277660872140373,0.0683215722374558,0.647571739024653,3.68e-05,5281842,178125.5112142,0,0,0,0.01721420632104,0,-167.017106438027,150681589,"sigma_P",1.16475699677984
0.310475862068966,0.0588235294117647,1.13057695774141,0.565834966704543,0.0268348793943647,0.0685139171114569,0.635382368173008,3.68e-05,5281842,178125.580526807,0,0,0,0.01721420632104,0,-166.982002544679,238408752,"sigma_P",1.16796396590861
0.310475862068966,0.0588235294117647,1.13543899210012,0.566197730963056,0.0268631409686821,0.068445554485034,0.633539678898197,3.67999999999999e-05,5281842,178126.362695443,0,0,0,0.01721420632104,0,-166.981533473241,960904116,"sigma_P",1.16677805299366
0.310475862068966,0.0588235294117647,1.17062606057252,0.592913547950486,0.032322683596326,0.070529174215246,0.685651699333476,3.68e-05,5281842,328126.587102016,0,0,0,0.01721420632104,0,-167.812971140429,571672243,"sigma_P",1.20255405266613
0.310475862068966,0.0588235294117647,1.17602479179637,0.584464121369246,0.0325124337888415,0.0705297599111527,0.689958256477081,3.68e-05,5281842,328123.631023624,0,0,0,0.01721420632104,0,-167.794506453899,518654038,"sigma_P",1.20257884470514
0.310475862068966,0.0588235294117647,1.12436349883585,0.570585571560736,0.0255817658469027,0.0684467128675112,0.618613808690842,3.68e-05,5281842,145313.700584374,0,0,0,0.01721420632104,0,-167.418889335812,545902266,"sigma_P",1.16672522064286
0.310475862068966,0.0588235294117647,1.11909979478532,0.570170342843375,0.025543292038175,0.0685628189722529,0.622405528239233,3.68e-05,5281842,145312.157672165,0,0,0,0.01721420632104,0,-167.44185684941,262173262,"sigma_P",1.16873745700523
0.310475862068966,0.0588235294117647,1.1179780608254,0.567439506631817,0.0256796696036282,0.068457148678443,0.615764290657106,3.68e-05,5281842,145312.64997945,0,0,0,0.01721420632104,0,-167.423473892604,734025217,"sigma_P",1.16689661709012
0.310475862068966,0.0588235294117647,1.1165572585857,0.579537717607732,0.0257219743342438,0.0685479825622549,0.617980087042229,3.67999999999999e-05,5281842,145314.195008228,0,0,0,0.01721420632104,0,-167.436784260247,457889641,"sigma_P",1.16846132412618
0.310475862068966,0.0588235294117647,1.12059833218422,0.57605501896479,0.0252251767032756,0.0685858890814123,0.616979558280093,3.68e-05,5281842,145313.049184656,0,0,0,0.01721420632104,0,-167.426934767528,945571296,"sigma_P",1.1690940685522
0.310475862068966,0.0588235294117647,1.17024548033608,0.583086305932269,0.0311588676290226,0.0700405801908087,0.679285796551213,3.68e-05,5281842,295312.637477035,0,0,0,0.01721420632104,0,-167.417121466565,488202578,"sigma_P",1.19418442742853
0.310475862068966,0.0588235294117647,1.16739909258479,0.584019108046885,0.031020058394001,0.0700821587914121,0.676481804404181,3.68e-05,5281842,295314.083747033,0,0,0,0.01721420632104,0,-167.436855372499,584332450,"sigma_P",1.19488206856045
0.310475862068966,0.0588235294117647,1.16854258370794,0.576679351781455,0.0309072377361401,0.0701483305561738,0.678704057177859,3.68000000000001e-05,5281842,295313.280550089,0,0,0,0.01721420632104,0,-167.435040119964,313762706,"sigma_P",1.19602167618592
0.310475862068966,0.0588235294117647,1.15509301481421,0.565558226193517,0.0278189141745487,0.0691286047790113,0.650825957590237,3.68e-05,5281842,220313.72183374,0,0,0,0.01721420632104,0,-166.89037490739,1013857703,"sigma_P",1.1784911986457
0.310475862068966,0.0588235294117647,1.14973259824046,0.565753476647647,0.0282632820739715,0.0688897091229595,0.650226276723532,3.68e-05,5281842,220311.551640775,0,0,0,0.01721420632104,0,-166.874058706767,672464976,"sigma_P",1.17442559006376
0.310475862068966,0.0588235294117647,1.15215912242362,0.563578230876456,0.0283648917205708,0.0689772055737026,0.653451430293429,3.68e-05,5281842,220311.29676694,0,0,0,0.01721420632104,0,-166.891623456013,646332842,"sigma_P",1.17593236836828
0.310475862068966,0.0588235294117647,1.15498174071673,0.564595573743208,0.0279508648058564,0.0689620491790771,0.64952294969668,3.68e-05,5281842,220313.081518617,0,0,0,0.01721420632104,0,-166.866160108034,574890614,"sigma_P",1.17564394675904
0.310475862068966,0.0588235294117647,1.15680013353081,0.564758854040963,0.0282695965451498,0.0691655811509227,0.65252515907554,3.68e-05,5281842,220311.755988935,0,0,0,0.01721420632104,0,-166.902602228339,191309957,"sigma_P",1.1791286440343
0.344952068965517,0.0588235294117647,1.14115131847253,0.563229114706777,0.0270876788323951,0.0689378476103086,0.643339684002143,3.68000000000001e-05,5281842,196876.858758859,0,0,0,0.01721420632104,0,-166.979656633662,473548638,"sigma_P",1.17522030676431
0.344952068965517,0.0588235294117647,1.16212516065942,0.574802599848221,0.0299785447867585,0.0697461604110865,0.671757234715418,3.68e-05,5281842,271875.256804237,0,0,0,0.01721420632104,0,-167.279706199515,150584640,"sigma_P",1.18913531769319
0.344952068965517,0.0588235294117647,1.16403842843038,0.574875844678157,0.0301936837025999,0.069610942747494,0.671250711527124,3.67999999999999e-05,5281842,271875.524486305,0,0,0,0.01721420632104,0,-167.268942541458,413783575,"sigma_P",1.18682268574293
0.344952068965517,0.0588235294117647,1.16301433512827,0.577775528871728,0.0298403274559479,0.0697530789714172,0.668604413475878,3.67999999999999e-05,5281842,271874.668630768,0,0,0,0.01721420632104,0,-167.302191000694,157447207,"sigma_P",1.18923170534435
0.344952068965517,0.0588235294117647,1.16131058237212,0.570548365828945,0.0300075027054231,0.0696677780126868,0.668580939186571,3.68e-05,5281842,271875.068725511,0,0,0,0.01721420632104,0,-167.287902230385,190169290,"sigma_P",1.18778087070026
0.344952068965517,0.0588235294117647,1.1594675102436,0.572718383007349,0.0300683639175261,0.0699920300287848,0.671680963145932,3.68e-05,5281842,271875.329482917,0,0,0,0.01721420632104,0,-167.320955721408,321692569,"sigma_P",1.19333247431836
0.344952068965517,0.0588235294117647,1.15824999591146,0.562950492114625,0.0289348486033755,0.0692545707937664,0.657674705062608,3.68e-05,5281842,234376.103318358,0,0,0,0.01721420632104,0,-167.025846697725,51898866,"sigma_P",1.18067473907348
0.344952068965517,0.0588235294117647,1.16452469464053,0.589812469888727,0.0329800752252715,0.0703665568438245,0.693286192913908,3.68e-05,5281842,309375.874024681,0,0,0,0.01721420632104,0,-167.77226664582,150950808,"sigma_P",1.19984293561993
0.344952068965517,0.0588235294117647,1.12105036441844,0.566598411348538,0.0261283797128042,0.0685220188554676,0.625481381645326,3.68e-05,5281842,159373.785691598,0,0,0,0.01721420632104,0,-167.229754669114,932257376,"sigma_P",1.16805772499788
0.344952068965517,0.0588235294117647,1.12427092019764,0.563248011759382,0.0260201765507175,0.0684865438001546,0.625270517622149,3.68e-05,5281842,159376.830784194,0,0,0,0.01721420632104,0,-167.217440002488,462273080,"sigma_P",1.16744588119492
0.344952068965517,0.0588235294117647,1.12191594166644,0.561536925170352,0.0260662727733431,0.0685474472590462,0.626557849010136,3.68e-05,5281842,159374.758340464,0,0,0,0.01721420632104,0,-167.22909042922,62678305,"sigma_P",1.16849636391102
0.344952068965517,0.0588235294117647,1.12862621529523,0.559694702271652,0.0258252928982363,0.0687364418703666,0.629739117702624,3.68e-05,5281842,159376.429287164,0,0,0,0.01721420632104,0,-167.233724816001,601105686,"sigma_P",1.17172572830614
0.344952068965517,0.0588235294117647,1.12596743221114,0.558090279242434,0.0258031140793525,0.0688538023207392,0.622059941523572,3.68e-05,5281842,159374.469873426,0,0,0,0.01721420632104,0,-167.266071447367,427297960,"sigma_P",1.17368308103009
0.344952068965517,0.0588235294117647,1.14855509088982,0.560821177611072,0.0282754940807035,0.0688700996659557,0.652009329675624,3.68e-05,5281842,215624.858084484,0,0,0,0.01721420632104,0,-166.971119499389,620693534,"sigma_P",1.17410469647651
0.344952068965517,0.0588235294117647,1.14681828858157,0.5656746415118,0.029446945048825,0.0689084145270291,0.666448058588159,3.67999999999999e-05,5281842,215626.198727362,0,0,0,0.01721420632104,0,-167.022701131922,357568867,"sigma_P",1.17485105467237
0.344952068965517,0.0588235294117647,1.14650242035276,0.556220249540975,0.0279889311395317,0.0690992235921971,0.647653680625571,3.68000000000001e-05,5281842,215626.000981372,0,0,0,0.01721420632104,0,-166.954659533752,252764272,"sigma_P",1.1779877849788
0.344952068965517,0.0588235294117647,1.16686944531612,0.580531527551069,0.0304856564711932,0.0702410511368827,0.674974323999343,3.68e-05,5281842,290624.039917101,0,0,0,0.01721420632104,0,-167.506654047994,158642223,"sigma_P",1.19758284961942
0.344952068965517,0.0588235294117647,1.16748635100112,0.581619951827789,0.0305457445392672,0.0699425185911374,0.670359435751847,3.68e-05,5281842,290625.546235357,0,0,0,0.01721420632104,0,-167.496786119744,214135652,"sigma_P",1.19246284314176
0.344952068965517,0.0588235294117647,1.1645877731663,0.572871267982549,0.0311898969509419,0.0700122366274281,0.677635763080658,3.68e-05,5281842,290625.746481283,0,0,0,0.01721420632104,0,-167.500256780682,593605385,"sigma_P",1.19370325578589
0.344952068965517,0.0588235294117647,1.16172511851553,0.575714987161069,0.030984973581031,0.0699004771970192,0.678297366881447,3.68e-05,5281842,290624.556511772,0,0,0,0.01721420632104,0,-167.488066986837,261628001,"sigma_P",1.19180810481315
0.344952068965517,0.0588235294117647,1.1655831134959,0.58618187097456,0.030600983785795,0.0700247924157186,0.670224222045388,3.68e-05,5281842,290627.010850072,0,0,0,0.01721420632104,0,-167.505926631304,850105523,"sigma_P",1.19386881122973
0.344952068965517,0.0588235294117647,1.16055098549334,0.571016383217409,0.0294442650737804,0.0694748972872069,0.660784274442205,3.68000000000001e-05,5281842,253123.538574019,0,0,0,0.01721420632104,0,-167.15489797603,571754715,"sigma_P",1.18444550993322
0.344952068965517,0.0588235294117647,1.15266306745185,0.565125190647184,0.0293496126833267,0.0696175138726598,0.663159855318614,3.68e-05,5281842,253124.923152004,0,0,0,0.01721420632104,0,-167.155370842048,520099935,"sigma_P",1.18690816108194
0.344952068965517,0.0588235294117647,1.15668172149107,0.562043530874815,0.0294499805419977,0.06961093935564,0.666607141941909,3.68000000000001e-05,5281842,253126.118521078,0,0,0,0.01721420632104,0,-167.161226171519,396111668,"sigma_P",1.18680925979487
0.344952068965517,0.0588235294117647,1.16649623057843,0.571389287380862,0.0293048494198249,0.069426639885778,0.66208563847958,3.68e-05,5281842,253125.104272013,0,0,0,0.01721420632104,0,-167.128140895978,34861070,"sigma_P",1.18361837678915
0.344952068965517,0.0588235294117647,1.1599272256973,0.570723058795723,0.0294062204447904,0.0696022800946314,0.662182466243178,3.68e-05,5281842,253124.175773433,0,0,0,0.01721420632104,0,-167.165720797017,350683459,"sigma_P",1.186627221734
0.344952068965517,0.0588235294117647,1.1359250887298,0.565374970836408,0.0267779885480638,0.0686672935139589,0.633418080820705,3.68000000000001e-05,5281842,178124.329055501,0,0,0,0.01721420632104,0,-167.052186614943,235417571,"sigma_P",1.17055632365691
0.344952068965517,0.0588235294117647,1.13266077739325,0.559990142178945,0.0264798467932077,0.068917950843329,0.634582442352534,3.68000000000001e-05,5281842,178126.858731935,0,0,0,0.01721420632104,0,-167.060707222016,257960062,"sigma_P",1.17484265406979
0.344952068965517,0.0588235294117647,1.13563773968117,0.55945938653935,0.0264635893672975,0.068719226686847,0.634905601831909,3.68000000000001e-05,5281842,178125.350584497,0,0,0,0.01721420632104,0,-167.06175588423,124525083,"sigma_P",1.17145142425802
0.344952068965517,0.0588235294117647,1.13090185885663,0.564501121477252,0.0266870259613135,0.0687345690135739,0.633553733296986,3.68e-05,5281842,178125.861085483,0,0,0,0.01721420632104,0,-167.070285704904,40355662,"sigma_P",1.17171341568839
0.344952068965517,0.0588235294117647,1.13903452517769,0.556722904666438,0.0262424329335975,0.0686933596692148,0.628753616356861,3.68e-05,5281842,178126.067305625,0,0,0,0.01721420632104,0,-167.024046841428,332717474,"sigma_P",1.17096579608324
0.344952068965517,0.0588235294117647,1.11797669739697,0.564170201164729,0.0257146668757607,0.0684474300538067,0.618736345051725,3.68e-05,5281842,145314.018817889,0,0,0,0.01721420632104,0,-167.447038096432,1065565419,"sigma_P",1.16674955201089
0.344952068965517,0.0588235294117647,1.11984642199333,0.560978624009196,0.0255880577928899,0.0686394829473153,0.621574101091447,3.68e-05,5281842,145313.636749611,0,0,0,0.01721420632104,0,-167.458358624298,900736720,"sigma_P",1.17003774459918
0.344952068965517,0.0588235294117647,1.1165962803215,0.565516144887335,0.0253880149147117,0.0685467986051506,0.617286257089297,3.68e-05,5281842,145314.050754935,0,0,0,0.01721420632104,0,-167.457716650511,988202082,"sigma_P",1.16843672435963
0.344952068965517,0.0588235294117647,1.12113172272221,0.561422589038373,0.0255680016955028,0.0684321645583866,0.617910634283923,3.67999999999999e-05,5281842,145313.032582718,0,0,0,0.01721420632104,0,-167.430704864493,439926482,"sigma_P",1.1664785986897
0.344952068965517,0.0588235294117647,1.11539468474502,0.564879635337938,0.0254710081396418,0.0686531010944073,0.620278730114856,3.68e-05,5281842,145313.050666409,0,0,0,0.01721420632104,0,-167.459972920256,500533115,"sigma_P",1.17026964798197
0.344952068965517,0.0588235294117647,1.14772760578439,0.56557674773894,0.0283080841624058,0.0688774413947651,0.649664249499188,3.68e-05,5281842,220312.297331515,0,0,0,0.01721420632104,0,-166.9818080997,510019441,"sigma_P",1.17421695209492
0.344952068965517,0.0588235294117647,1.14979317428976,0.56800810828593,0.0279409065229447,0.0691973890415994,0.649723850054355,3.68e-05,5281842,220312.780412706,0,0,0,0.01721420632104,0,-166.987108911174,782914458,"sigma_P",1.17966763850583
0.344952068965517,0.0588235294117647,1.15167370402897,0.564348201759262,0.0283508084731352,0.0689601629017694,0.651289556903932,3.68e-05,5281842,220313.895085139,0,0,0,0.01721420632104,0,-166.964323525386,804508278,"sigma_P",1.17562939199942
0.344952068965517,0.0588235294117647,1.14838167086101,0.554767465068124,0.0278874695926316,0.0691951402755498,0.6516388747497,3.68e-05,5281842,220313.816602963,0,0,0,0.01721420632104,0,-166.968791519218,364888877,"sigma_P",1.17964406108633
