"","time","R_eff_median","R_eff_low_Q","R_eff_high_Q","combo_num"
"360",790,1.08835186896024,0.958960477046522,1.21488292830073,14
"361",821,0.814933639636949,0.718677294468974,0.908197056867651,14
"362",851,0.593426423564669,0.523707424545907,0.660577615195226,14
"363",882,0.441581456850264,0.389868039232992,0.491221121583958,14
"364",912,0.35955387300454,0.317534563853763,0.399840405867989,14
"365",151,0.622074191174916,0.616346770522969,0.628143830064837,15
"366",181,0.492912892396425,0.486937169006347,0.498933401640761,15
"367",212,0.447596781653938,0.441508580566897,0.453331333126745,15
"368",243,0.489821163434183,0.483061627161171,0.496239240147514,15
"369",273,0.650121234964529,0.641124579068328,0.658864842790328,15
"370",304,0.969703088174075,0.955869429916693,0.982720127431847,15
"371",334,1.40378586174436,1.38322311964293,1.42263612093156,15
"372",365,1.77815188146072,1.75212125395371,1.80254998755717,15
"373",396,1.75050790838092,1.71156320510206,1.77709072336059,15
"374",424,1.40404195189757,1.33428077744905,1.44910753843174,15
"375",455,0.95257751259758,0.830805532563843,1.01229750945645,15
"376",485,0.643091533619459,0.543262476044123,0.694531501088127,15
"377",516,0.46011199830988,0.385927466000354,0.498908880033813,15
"378",546,0.367923624305698,0.308313547986635,0.399596382625458,15
"379",577,0.335559807230621,0.281223717302212,0.364402275267222,15
"380",608,0.368058949476006,0.308552491077892,0.399662372319257,15
"381",638,0.489234480337847,0.410275778462497,0.531171373462865,15
"382",669,0.730520418445693,0.612843396555027,0.793016382218816,15
"383",699,1.05919654549123,0.888890568148829,1.14964867626077,15
"384",730,1.34876857522173,1.13234589182219,1.46363358889767,15
"385",761,1.35472250482112,1.13799557283217,1.46946995593689,15
"386",790,1.14062266983505,0.958867957992883,1.2361017745777,15
"387",821,0.847259272537448,0.713087225359275,0.917427230790559,15
"388",851,0.611724869775145,0.51532392609056,0.66206409086241,15
"389",882,0.451614423320068,0.380649786412284,0.488650639999884,15
"390",912,0.365704874537988,0.308350935706927,0.395628805742832,15
"391",151,0.635384297998523,0.631728382218189,0.638530589941844,16
"392",181,0.506292482994591,0.502668181839498,0.509882547823733,16
"393",212,0.460643644154154,0.457217125293528,0.463985679910608,16
"394",243,0.502658797705277,0.498937897290241,0.506414364533257,16
"395",273,0.661345670285942,0.656463614434973,0.66641865400095,16
"396",304,0.973954918302928,0.966651177380343,0.981553039302035,16
"397",334,1.39328817813241,1.38229968254908,1.40448569978682,16
"398",365,1.7510594147268,1.736067064018,1.76739923664182,16
"399",396,1.71781452007786,1.69458494580832,1.74101825514478,16
"400",424,1.37526355868251,1.32952173251487,1.41871795019668,16
"401",455,0.92987412005191,0.870346400607454,0.98717832542477,16
"402",485,0.630441972523514,0.579889990528461,0.68060435221063,16
"403",516,0.454730802326815,0.416097739279504,0.49319634430488,16
"404",546,0.366082466228124,0.334776942878252,0.397181360832796,16
"405",577,0.334760846914018,0.306191627338233,0.363122978170531,16
"406",608,0.366232378740191,0.335036987973674,0.397147850174697,16
"407",638,0.482625654318943,0.441602745747647,0.523269622813584,16
"408",669,0.711810727878073,0.651431461868413,0.771589230600879,16
"409",699,1.02015488281321,0.933829271359182,1.10563477879492,16
"410",730,1.28905148431452,1.18026116249123,1.39657951489667,16
"411",761,1.29417512309574,1.18533595556127,1.40088928110902,16
"412",790,1.09515974946817,1.00357058178809,1.1837209575783,16
"413",821,0.821085617512468,0.75289947946364,0.88583028308411,16
"414",851,0.598976192096761,0.549465959869689,0.64540459325581,16
"415",882,0.446544749192723,0.409734046364724,0.480841397411501,16
"416",912,0.364140658234671,0.334188381195435,0.392003236612896,16
"417",151,0.636481255236012,0.63345778737986,0.639194928743841,17
"418",181,0.507036758170313,0.503748530556609,0.510147469287805,17
"419",212,0.46134078333736,0.457946811174035,0.464587867720313,17
"420",243,0.50355861658917,0.499626700573698,0.507239687952343,17
"421",273,0.662683434565855,0.657499112927287,0.667519158521326,17
"422",304,0.976037506618618,0.968365154823455,0.983070588193763,17
"423",334,1.39606970907691,1.38497565515217,1.40618259413818,17
"424",365,1.75470758291238,1.73812685669867,1.76867957895902,17
"425",396,1.72126021082433,1.69907894349831,1.74491096183121,17
"426",424,1.37905118501046,1.33770863683094,1.42055643217532,17
"427",455,0.931789967768499,0.877275868713963,0.983187900735663,17
"428",485,0.632561073884703,0.580334935992555,0.676249343510806,17
"429",516,0.454956086205645,0.416143192796847,0.489863190574366,17
"430",546,0.366131624483437,0.334699679773398,0.394652322915014,17
"431",577,0.334937043860162,0.306207574843406,0.361024228179743,17
"432",608,0.366492143341286,0.335131446521292,0.394973326394493,17
"433",638,0.483066053241348,0.441806825663779,0.520524885780136,17
"434",669,0.712569455042754,0.651822662832401,0.767721581139251,17
"435",699,1.02136249387234,0.934455355234017,1.10023837723316,17
"436",730,1.29052611686588,1.18099531905864,1.38992048632494,17
"437",761,1.29537946305353,1.18584316482564,1.39447274769012,17
"438",790,1.0959066263003,1.00371973025198,1.1786266909052,17
