"b_3","gamma","mu_EI","sigma_P","sigma_M","rho","b_1","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
-18,0.142857142857143,0.1,0.82815765625,0.00824296679536461,0.0242878660996351,2.66004447593036,-6.65821367932585,3.68e-05,5301405,210938.17818799,201562.53290296,0,0,0,0,0,-983.91930587929,954046237
-18,0.142857142857143,0.1,0.82815765625,0.00823065836570706,0.0242633641521252,2.60753526931222,-6.46851752706615,3.68e-05,5301405,210938.262433489,201562.714808283,0,0,0,0,0,-983.920719765538,48794309
-18,0.142857142857143,0.1,0.32825265625,120.139413337906,0.241177769011061,-2.3274987466735,0.386732299885468,3.68000000000001e-05,5301405,60937.4715761552,51562.5370787259,0,0,0,0,0,-416.893207641259,279752166
-18,0.142857142857143,0.1,0.32825265625,119.002231510468,0.203758099423345,-2.16295556731121,1.16143723083567,3.68e-05,5301405,60937.3318869523,51561.1832286217,0,0,0,0,0,-407.374325769646,79224029
-18,0.142857142857143,0.1,0.32825265625,119.980527317316,0.301416215705217,-1.84410161076518,0.289898571390975,3.68000000000001e-05,5301405,60939.2672749121,51561.2923208273,0,0,0,0,0,-416.891376757986,380120025
-18,0.142857142857143,0.1,0.32825265625,120.155721719,0.212720519174344,-2.41232196549382,0.591334785483387,3.68e-05,5301405,60938.980858773,51564.815967124,0,0,0,0,0,-416.89229268819,389455212
-18,0.142857142857143,0.1,0.32825265625,120.450130290641,0.251617380413349,-2.44126284819438,0.709738680197597,3.67999999999999e-05,5301405,60938.4692806905,51561.9813047134,0,0,0,0,0,-405.938555186159,952914685
-18,0.142857142857143,0.1,0.70318140625,11.9067682253744,0.422092435025146,0.215267278693971,4.41839685644563,3.68000000000001e-05,5301405,173438.0345285,164062.920928282,0,0,0,0,0,-312.072480382342,826626751
-18,0.142857142857143,0.1,0.70318140625,15.0950652303415,0.323056997682352,-0.856581486314136,4.41390994527109,3.68e-05,5301405,173437.459202253,164061.742772818,0,0,0,0,0,-320.806230722298,748433297
-18,0.142857142857143,0.1,0.70318140625,13.1288449541616,0.469440037623901,-0.527138723599895,4.26915641432791,3.68e-05,5301405,173439.88708218,164063.821906703,0,0,0,0,0,-314.610036788793,293002072
-18,0.142857142857143,0.1,0.70318140625,18.8359994728184,0.242555190623813,-0.28716810360232,6.30177662856718,3.68e-05,5301405,173438.301177885,164065.296460858,0,0,0,0,0,-372.431233320884,599579317
-18,0.142857142857143,0.1,0.70318140625,19.718052298355,0.275838726339751,-1.36686765457089,5.54168881265625,3.67999999999999e-05,5301405,173439.635163958,164062.291039879,0,0,0,0,0,-335.745687226492,457358571
-18,0.142857142857143,0.1,0.20327640625,94.7216520442639,0.336889734801237,4.27087935996901,-0.908812999060388,3.68e-05,5301405,23439.1536760148,14066.3780523181,0,0,0,0,0,-388.146197733866,637999172
-18,0.142857142857143,0.1,0.20327640625,104.808692444848,0.318311263923947,4.00171356184798,-0.825095340794121,3.68000000000001e-05,5301405,23437.0412313512,14064.0417449505,0,0,0,0,0,-393.443909699962,83691974
-18,0.142857142857143,0.1,0.20327640625,93.3397523171257,0.207625588899666,4.89198088096882,-1.52383009652224,3.67999999999999e-05,5301405,23438.5419685744,14064.209931111,0,0,0,0,0,-388.218632023814,506543099
-18,0.142857142857143,0.1,0.20327640625,117.694268385861,0.197396851574902,4.17163477283246,-1.36252183716621,3.68e-05,5301405,23437.7112343727,14061.8567632312,0,0,0,0,0,-399.59204459055,638047011
-18,0.142857142857143,0.1,0.20327640625,98.9636687587511,0.189582779369497,4.07348297485692,-0.78182879096371,3.68000000000001e-05,5301405,23438.5254545746,14062.865755656,0,0,0,0,0,-390.680791758704,411114862
-18,0.142857142857143,0.1,0.45322890625,118.740420989304,0.0777578381080385,1.97802904026076,-4.7613411776018,3.68e-05,5301405,98438.1501347972,239062.120645897,0,0,0,0,0,-411.947742298897,344228751
-18,0.142857142857143,0.1,0.45322890625,115.873325699562,0.142741389549705,2.46273052993672,-4.81418877887306,3.67999999999999e-05,5301405,98440.9402235414,239060.653603481,0,0,0,0,0,-408.715228407014,216249785
-18,0.142857142857143,0.1,0.45322890625,120.147368065468,0.140259244601984,0.32394478161737,-5.1493568472706,3.68e-05,5301405,98435.1472062761,239064.120404046,0,0,0,0,0,-416.918551640241,515723007
-18,0.142857142857143,0.1,0.45322890625,120.12025970236,0.286291763747882,1.51489126563624,-5.29239108688665,3.68e-05,5301405,98437.6940138066,239063.445145611,0,0,0,0,0,-416.900924476218,993947823
-18,0.142857142857143,0.1,0.45322890625,120.105622221836,0.112868740479614,1.78601415447803,-5.72643694036869,3.68e-05,5301405,98437.6100765488,239062.236006719,0,0,0,0,0,-416.927346376319,245634932
-18,0.142857142857143,0.1,0.95313390625,10.924048473377,0.869961157280784,5.97435176757776,3.02065264704442,3.68e-05,5301405,248437.195087612,89064.3596341226,0,0,0,0,0,-297.231993249475,1024578907
-18,0.142857142857143,0.1,0.95313390625,11.0503416643089,0.863105922249349,6.9040755369233,2.95417483312593,3.68e-05,5301405,248437.857517039,89062.9298154208,0,0,0,0,0,-297.339000517327,189447770
-18,0.142857142857143,0.1,0.95313390625,10.945772521662,0.889543013110842,6.26165881360778,2.99979853076605,3.68e-05,5301405,248438.839527765,89064.8427796987,0,0,0,0,0,-297.129573929384,734832470
-18,0.142857142857143,0.1,0.95313390625,10.9038486171878,0.896441029323594,6.55406887704961,3.15740579178555,3.68000000000001e-05,5301405,248437.499017451,89063.7629318041,0,0,0,0,0,-297.091655259736,826027125
-18,0.142857142857143,0.1,0.95313390625,10.765607475078,0.889605125727594,6.32400754130146,2.97807791258678,3.68e-05,5301405,248438.991836959,89062.6323799042,0,0,0,0,0,-297.043790347152,708746677
-18,0.142857142857143,0.1,0.445417890625,10.7893465895484,0.67311594979888,5.8211753966772,-2.00902293770581,3.68000000000001e-05,5301405,110157.081027034,203907.275236622,0,0,0,0,0,-303.217642832734,821442939
-18,0.142857142857143,0.1,0.445417890625,10.5071908542671,0.748392796041294,4.9898052452467,-1.94052918929828,3.68000000000001e-05,5301405,110157.665587413,203907.44200975,0,0,0,0,0,-302.411526607523,447008243
-18,0.142857142857143,0.1,0.445417890625,10.6326962024578,0.608903294315681,4.89327245793743,-3.1176003062087,3.68000000000001e-05,5301405,110156.433204948,203904.79903706,0,0,0,0,0,-303.325805625309,53768164
-18,0.142857142857143,0.1,0.445417890625,11.133950917591,0.742687565728386,5.809962048429,-1.39402301473309,3.68e-05,5301405,110156.248079757,203906.561471212,0,0,0,0,0,-302.485005126476,82191792
-18,0.142857142857143,0.1,0.445417890625,11.9530528865024,0.760481469998252,6.17919700641681,-4.14980125563686,3.68e-05,5301405,110157.107750472,203905.670052764,0,0,0,0,0,-303.451886234718,464044870
-18,0.142857142857143,0.1,0.945322890625,10.4231152868556,0.55611088285991,1.98419025489655,3.72416623629201,3.68000000000001e-05,5301405,260156.303374403,53906.7203327728,0,0,0,0,0,-301.308560813345,919047748
-18,0.142857142857143,0.1,0.945322890625,10.4370311780744,0.489426566024976,1.20560473295318,3.95503949825941,3.68e-05,5301405,260155.657497888,53907.4330680481,0,0,0,0,0,-304.836412815608,756192425
-18,0.142857142857143,0.1,0.945322890625,12.4287951427912,0.321614034648106,2.17870036483437,3.88603563641913,3.67999999999999e-05,5301405,260155.282447929,53906.7555444927,0,0,0,0,0,-305.061354955036,725995329
-18,0.142857142857143,0.1,0.945322890625,9.95966807269794,0.459461476418916,1.98801794127411,3.98669432574957,3.68e-05,5301405,260156.432077065,53905.8401486208,0,0,0,0,0,-303.118278528489,996204492
-18,0.142857142857143,0.1,0.945322890625,11.586664816215,0.283856154285299,0.851268635561665,4.46704428975819,3.68e-05,5301405,260156.963607738,53906.0651919991,0,0,0,0,0,-313.071588484803,428429915
-18,0.142857142857143,0.1,0.695370390625,11.9131597720142,0.3001221728664,4.58769080909406,1.8456696535107,3.68e-05,5301405,185158.122998124,278904.44523419,0,0,0,0,0,-303.76682918052,957507316
-18,0.142857142857143,0.1,0.695370390625,12.8396846872134,0.182473202496719,4.74207088103709,1.04145270612407,3.68e-05,5301405,185155.709078764,278906.644335878,0,0,0,0,0,-308.244644531457,615388807
-18,0.142857142857143,0.1,0.695370390625,11.4249277446578,0.230991457050335,3.41717413240833,1.96354250674612,3.68e-05,5301405,185158.10559595,278904.628449469,0,0,0,0,0,-306.196142334984,503326928
-18,0.142857142857143,0.1,0.695370390625,14.416312987645,0.076121713513753,3.71779568884357,1.39763145224647,3.67999999999999e-05,5301405,185156.898554983,278907.048789181,0,0,0,0,0,-315.924971139268,606232114
-18,0.142857142857143,0.1,0.695370390625,12.6302213278533,0.190812438780795,4.2006438933022,1.31547988024467,3.68e-05,5301405,185156.043591761,278905.881173754,0,0,0,0,0,-307.587324970146,118438088
-18,0.142857142857143,0.1,0.195465390625,0.00688006737064035,0.14444142321966,-1.86546309041476,-5.94664451190997,3.68e-05,5301405,35157.069872163,128906.492876779,0,0,0,0,0,-983.879565944041,676196199
-18,0.142857142857143,0.1,0.195465390625,0.0079562788824588,0.144597703756789,-1.67189018287732,-6.11404650424834,3.67999999999999e-05,5301405,35157.1060299343,128907.196468284,0,0,0,0,0,-983.910096087743,638593833
-18,0.142857142857143,0.1,0.195465390625,0.00736528549150771,0.144522190089888,-1.71941121839978,-6.06319197645748,3.68e-05,5301405,35156.7419139916,128907.113715139,0,0,0,0,0,-983.893483654142,439995729
-18,0.142857142857143,0.1,0.195465390625,0.00780071989882335,0.144547659952386,-1.86235314693649,-6.02031277173763,3.68e-05,5301405,35157.844650383,128906.617536367,0,0,0,0,0,-983.90529469809,958190076
-18,0.142857142857143,0.1,0.195465390625,0.00802390019760509,0.143799139883008,-1.41942522716701,-5.73228337280983,3.68e-05,5301405,35156.5529918325,128906.134457256,0,0,0,0,0,-983.915989525867,878086291
-18,0.142857142857143,0.1,0.820346640625,120.155399352621,0.0757534572008988,-0.825504642277274,-4.48196110653951,3.68e-05,5301405,222655.241705613,241407.052102823,0,0,0,0,0,-416.901661550885,687327290
-18,0.142857142857143,0.1,0.820346640625,120.760326568037,0.0489347774852247,-0.726544593898684,-3.7188519353307,3.67999999999999e-05,5301405,222655.930321643,241407.268521469,0,0,0,0,0,-416.909860970115,925291285
-18,0.142857142857143,0.1,0.820346640625,120.026099308831,0.0397124878204912,-0.611971546296545,-3.53179525635102,3.68e-05,5301405,222657.116835743,241407.175613611,0,0,0,0,0,-416.928248776194,861685790
-18,0.142857142857143,0.1,0.820346640625,120.320485317331,0.0419040171544421,-0.503747282084645,-4.63226306482102,3.68e-05,5301405,222656.502318658,241406.264227301,0,0,0,0,0,-416.924046212207,55453355
-18,0.142857142857143,0.1,0.820346640625,114.475454010355,0.0605719820688715,0.0485988277545399,-3.74943459069426,3.68000000000001e-05,5301405,222656.227837562,241406.71569704,0,0,0,0,0,-413.216914147453,828443620
-18,0.142857142857143,0.1,0.320441640625,10.8250643983051,0.902945345569533,5.59487470695274,3.17134908948864,3.68e-05,5301405,72655.6789122847,91407.4795498542,0,0,0,0,0,-296.859183740827,114156164
-18,0.142857142857143,0.1,0.320441640625,10.7863971701788,0.886468365031226,5.20033602243963,3.30105914756615,3.68e-05,5301405,72657.0873708287,91407.542251896,0,0,0,0,0,-296.986739131902,472776262
-18,0.142857142857143,0.1,0.320441640625,10.7430421486196,0.870219468726109,4.75016321820316,3.28568676587661,3.68e-05,5301405,72657.0795693655,91408.1800267009,0,0,0,0,0,-297.173408399245,271297879
-18,0.142857142857143,0.1,0.320441640625,10.8127856211287,0.862903945874264,4.78983491176433,3.4516578232774,3.68e-05,5301405,72658.0131798233,91406.8886444968,0,0,0,0,0,-297.180664813458,179739193
-18,0.142857142857143,0.1,0.320441640625,10.834477302749,0.894194963882484,5.31570067247113,3.27221369983209,3.67999999999999e-05,5301405,72656.9069334193,91407.7806831731,0,0,0,0,0,-296.970250074108,813299146
-18,0.142857142857143,0.1,0.070489140625,8.82715319105192,0.391035632176439,2.12076779518801,-1.00820210432389,3.68e-05,5301405,147657.905319641,166406.007248754,0,0,0,0,0,-305.257934883057,508156692
-18,0.142857142857143,0.1,0.070489140625,13.1767946555173,0.208872205905996,2.10330275849696,-0.90156057906075,3.68e-05,5301405,147657.332865697,166409.356561695,0,0,0,0,0,-315.879648138678,738850358
-18,0.142857142857143,0.1,0.070489140625,12.7409385441551,0.313518134081785,1.13217879217985,-0.427893453984221,3.68e-05,5301405,147659.201402183,166407.219023041,0,0,0,0,0,-316.761425427983,501126395
-18,0.142857142857143,0.1,0.070489140625,11.2688465990367,0.49256484891683,3.09621777436349,-1.24853549697298,3.67999999999999e-05,5301405,147657.773290807,166407.272153217,0,0,0,0,0,-305.111891540429,117648008
-18,0.142857142857143,0.1,0.070489140625,11.1627388400136,0.581787292916912,2.55625748911729,-0.0781432277566437,3.68e-05,5301405,147657.841557307,166406.331172357,0,0,0,0,0,-304.705718895282,350518496
-18,0.142857142857143,0.1,0.570394140625,10.1998734045441,0.63787588004781,6.80142934651993,-7.93876392815421,3.67999999999999e-05,5301405,297655.11697111,16407.3057703101,0,0,0,0,0,-292.575986784511,267856524
-18,0.142857142857143,0.1,0.570394140625,10.9537361714781,0.545299051712919,7.05106888821499,-8.04214821773044,3.68e-05,5301405,297653.625031898,16406.8973034947,0,0,0,0,0,-299.219403449254,287567127
-18,0.142857142857143,0.1,0.570394140625,10.4680537247679,0.660211060559211,7.01112163771092,-8.45584136008371,3.68e-05,5301405,297654.732448253,16409.2205298405,0,0,0,0,0,-294.289277383424,1055490536
-18,0.142857142857143,0.1,0.570394140625,10.093296354494,0.570018376526785,6.81837227096493,-7.86000408485462,3.68000000000001e-05,5301405,297657.301705616,16405.733951835,0,0,0,0,0,-295.336588769782,902019350
-18,0.142857142857143,0.1,0.570394140625,9.35768186274141,0.645181029117327,6.64071984344811,-7.70799004794191,3.68e-05,5301405,297655.061332112,16408.3760407972,0,0,0,0,0,-289.852803927939,887166797
-17.1724137931034,0.142857142857143,0.1,0.60944921875,118.849351846308,0.213068473198491,3.89718663643977,-4.17202638207339,3.68e-05,5301405,14064.9651024468,60941.0963242994,0,0,0,0,0,-400.465937226141,800694056
-17.1724137931034,0.142857142857143,0.1,0.60944921875,119.449429101239,0.0970351849511466,4.37674323272044,-3.54574397301544,3.68e-05,5301405,14063.0195267578,60938.6051237912,0,0,0,0,0,-401.502201828085,527117774
-17.1724137931034,0.142857142857143,0.1,0.60944921875,121.21274485612,0.0491008498343662,2.95823518286617,-3.85084207528919,3.68e-05,5301405,14064.0595047505,60938.8127450368,0,0,0,0,0,-417.114480504753,691587769
-17.1724137931034,0.142857142857143,0.1,0.60944921875,111.992140489649,0.0406729914845384,4.36237106475306,-3.95658391173048,3.68e-05,5301405,14062.8971106866,60937.8541087024,0,0,0,0,0,-397.30152630529,964467564
-17.1724137931034,0.142857142857143,0.1,0.60944921875,111.420935044419,0.0817549898280309,4.0684622397706,-3.63389687912303,3.68e-05,5301405,14064.9968832153,60939.8807714136,0,0,0,0,0,-398.505041372685,734760497
-17.1724137931034,0.142857142857143,0.1,0.10954421875,11.3952299922253,0.654679161092193,0.374016701247905,3.02259564814504,3.68e-05,5301405,164063.685746129,210938.092354544,0,0,0,0,0,-306.203569046984,991137522
-17.1724137931034,0.142857142857143,0.1,0.10954421875,12.775870410233,0.368358250521922,-0.225502288639831,3.20014515224126,3.67999999999999e-05,5301405,164062.242105862,210940.245525387,0,0,0,0,0,-315.057619851282,144104789
-17.1724137931034,0.142857142857143,0.1,0.10954421875,25.350900444218,0.138449912233621,-2.19308015933478,2.5116483809334,3.68e-05,5301405,164062.160154452,210938.439547357,0,0,0,0,0,-346.412100246411,161768385
-17.1724137931034,0.142857142857143,0.1,0.10954421875,12.6400614438131,0.267664372585533,-1.20623291526498,3.80830019954222,3.68000000000001e-05,5301405,164062.483830306,210937.809593004,0,0,0,0,0,-328.483313772225,319335859
-17.1724137931034,0.142857142857143,0.1,0.10954421875,88.7709376147885,0.122482114076428,-0.9416775310007,2.2284661127121,3.68e-05,5301405,164061.097085573,210938.594389671,0,0,0,0,0,-388.131132865264,1037605914
-17.1724137931034,0.142857142857143,0.1,0.35949671875,11.0815501544299,0.845800140313222,6.68174499127976,2.34586819545784,3.68e-05,5301405,239061.978665284,135937.288924645,0,0,0,0,0,-297.474539716828,769491328
-17.1724137931034,0.142857142857143,0.1,0.35949671875,10.9226239397387,0.885481977890122,6.38562811300664,2.01075841043383,3.68000000000001e-05,5301405,239063.187710871,135937.526359894,0,0,0,0,0,-297.445789105783,1050482349
-17.1724137931034,0.142857142857143,0.1,0.35949671875,10.9874728125194,0.76896914271465,5.63694271925704,0.971353077107278,3.68e-05,5301405,239062.985298961,135937.4392966,0,0,0,0,0,-299.080670027503,955505861
-17.1724137931034,0.142857142857143,0.1,0.35949671875,10.7719289057898,0.819368318763592,5.50939281383136,1.28394395744475,3.68e-05,5301405,239062.814361248,135939.319185697,0,0,0,0,0,-298.414484281331,489544503
-17.1724137931034,0.142857142857143,0.1,0.35949671875,10.6073624097238,0.869455913593548,5.32169317675801,-0.853179876583055,3.68e-05,5301405,239061.660211011,135938.000147561,0,0,0,0,0,-300.306152297904,813532670
-17.1724137931034,0.142857142857143,0.1,0.85940171875,120.410640678435,0.0452686325767017,1.56130887233606,-7.8160377990397,3.68e-05,5301405,89064.0678786431,285937.105254974,0,0,0,0,0,-416.977969366787,839751976
-17.1724137931034,0.142857142857143,0.1,0.85940171875,120.331765949761,0.0378063759691545,0.859116916104428,-7.67748096009368,3.68e-05,5301405,89062.6151907322,285937.209842125,0,0,0,0,0,-416.991492166212,443740176
-17.1724137931034,0.142857142857143,0.1,0.85940171875,120.576557963976,0.0394948004141028,1.21508294325277,-7.85028494439264,3.68e-05,5301405,89063.1833105795,285938.004354174,0,0,0,0,0,-416.985271938585,588826164
-17.1724137931034,0.142857142857143,0.1,0.85940171875,117.535945331504,0.0503682848767927,3.25506065608623,-6.30407052741563,3.68e-05,5301405,89063.5497899429,285936.859526269,0,0,0,0,0,-407.848018968181,351922794
-17.1724137931034,0.142857142857143,0.1,0.85940171875,120.429097425518,0.0276935047555446,0.880847434086283,-7.63931183119065,3.68e-05,5301405,89063.9906696248,285937.256011343,0,0,0,0,0,-417.014472859316,372487564
-17.1724137931034,0.142857142857143,0.1,0.23452046875,118.051170650583,0.185014410003738,-0.536194135232882,-1.80652733916492,3.68e-05,5301405,276560.376984188,98438.4632716871,0,0,0,0,0,-406.850035637105,126136316
