"I_0","gamma","mu_EI","b_3","sigma_P","sigma_M","rho","b_1","b_2","mu_H","N_0","E_0","R_0","C_0","r","g","epsilon","LL","seed"
20690.5862068966,0.142857142857143,0.1,1.04052419655556,0.26576453125,0.024131393264031,0.0768657264051998,5.05492563446097,3.42185703741502,3.68e-05,5301405,192188.050611883,0,0,0,0,0,-710.224950913465,956117446
20690.5862068966,0.142857142857143,0.1,1.00561512056943,0.26576453125,0.0152089524146003,0.32856958188454,6.22402141981835,2.35763613763946,3.68000000000001e-05,5301405,192185.810383821,0,0,0,0,0,-726.411784192047,723014039
20690.5862068966,0.142857142857143,0.1,-1.37532104295427,0.26576453125,0.0307823121592716,0.34608396670428,6.27483197405288,2.85599663785733,3.68e-05,5301405,192187.835880641,0,0,0,0,0,-809.143437153322,279677786
20690.5862068966,0.142857142857143,0.1,-0.319398424429446,0.26576453125,0.100835663859274,0.474513110419796,6.10476612739372,2.37189400012313,3.68e-05,5301405,192185.231000737,0,0,0,0,0,-755.018082545407,354440139
20690.5862068966,0.142857142857143,0.1,-13.819494795337,0.76566953125,120.165754319442,0.135032485667216,-0.813719472310023,-5.77630635557575,3.68e-05,5301405,42185.2939606591,0,0,0,0,0,-416.96850497448,561121294
20690.5862068966,0.142857142857143,0.1,-13.1777843444063,0.76566953125,120.196079340685,0.189072856891258,0.613353689377236,-5.32196701395482,3.68e-05,5301405,42187.389461131,0,0,0,0,0,-416.949633105047,613695308
20690.5862068966,0.142857142857143,0.1,-13.9843615824812,0.76566953125,120.578185749703,0.103290315362465,-1.09889326307981,-4.62104849376455,3.68e-05,5301405,42189.2922623639,0,0,0,0,0,-416.973972882561,734668697
20690.5862068966,0.142857142857143,0.1,-14.0580723269815,0.76566953125,120.202996065516,0.11186593263916,-1.27623590760447,-5.04276244560775,3.68e-05,5301405,42188.9107670477,0,0,0,0,0,-416.97640717756,609307056
20690.5862068966,0.142857142857143,0.1,-13.4086470265145,0.76566953125,120.328714540122,0.163154638454262,0.55775632198173,-4.25721389557573,3.68e-05,5301405,42188.0611058826,0,0,0,0,0,-410.350894819602,588366911
20690.5862068966,0.142857142857143,0.1,-8.28253701277117,0.98437796875,7.04747563772203,0.527497103996271,1.88590364271117,-1.22098388909611,3.68e-05,5301405,107811.639783508,0,0,0,0,0,-265.147097016525,118739913
20690.5862068966,0.142857142857143,0.1,-10.270493016329,0.98437796875,3.59233980776244,0.593988725240173,2.53126332146248,-2.81259941740074,3.68e-05,5301405,107813.220692356,0,0,0,0,0,-256.008058922781,164197159
20690.5862068966,0.142857142857143,0.1,-8.83278133435581,0.98437796875,9.89723231085878,0.573261546298984,2.23938916225444,-0.784388316096405,3.68e-05,5301405,107813.852210956,0,0,0,0,0,-289.885709668661,666406883
20690.5862068966,0.142857142857143,0.1,-9.30548287655375,0.98437796875,10.1561415802587,0.58679270711519,2.4633859923032,0.703487391222584,3.68e-05,5301405,107813.949607581,0,0,0,0,0,-289.684176400806,155354341
20690.5862068966,0.142857142857143,0.1,-9.88838751799493,0.98437796875,3.42098310356378,0.5432325172516,2.14787903846899,-1.90143638087101,3.68e-05,5301405,107812.662754584,0,0,0,0,0,-253.643380654447,946226417
20690.5862068966,0.142857142857143,0.1,2.16081343542849,0.48447296875,1.55811142271149,0.582976846107729,4.68758211764287,3.53517592140828,3.68e-05,5301405,257814.519299476,0,0,0,0,0,-198.327183729458,469884145
20690.5862068966,0.142857142857143,0.1,1.14519207332827,0.48447296875,1.59476463656434,0.362058185694088,5.58123476653354,6.57366388187532,3.68e-05,5301405,257813.375326258,0,0,0,0,0,-198.750219984363,1014343810
20690.5862068966,0.142857142857143,0.1,0.894300401295629,0.48447296875,6.36359477852784,0.546790056822358,1.83668829379923,5.40851841879368,3.68e-05,5301405,257814.333027372,0,0,0,0,0,-289.91892494242,719898347
20690.5862068966,0.142857142857143,0.1,2.34498180160201,0.48447296875,1.51929034051825,0.504012832174323,4.73899900975643,2.72360727147169,3.68e-05,5301405,257813.77340439,0,0,0,0,0,-197.356371104939,398139119
20690.5862068966,0.142857142857143,0.1,2.38249553711684,0.48447296875,1.53167939566266,0.468793382554357,4.68302536781181,2.92221853622089,3.68e-05,5301405,257813.185378007,0,0,0,0,0,-197.544880406349,567984403
20690.5862068966,0.142857142857143,0.1,-3.00807164168961,0.73442546875,0.589886459230191,0.347678765031278,-0.487733936323558,-3.0969590310198,3.68e-05,5301405,32813.4380787162,0,0,0,0,0,-172.438232011148,1053574000
20690.5862068966,0.142857142857143,0.1,-4.76789904865118,0.73442546875,72.608697392486,0.16422209169383,-2.72336679484222,-4.35104090479573,3.68e-05,5301405,32813.9226508861,0,0,0,0,0,-398.872314073407,80263964
20690.5862068966,0.142857142857143,0.1,-2.97805103373998,0.73442546875,0.570459658542118,0.269418830728496,-0.505751704895008,-3.08815440901907,3.68e-05,5301405,32813.0438220886,0,0,0,0,0,-171.909276407684,922970992
20690.5862068966,0.142857142857143,0.1,-4.45764972085651,0.73442546875,25.2640500596685,0.411679240438941,-2.71051186457996,-5.49665788397357,3.68e-05,5301405,32815.5254289007,0,0,0,0,0,-387.518375514157,1072459760
20690.5862068966,0.142857142857143,0.1,-4.87286417488784,0.73442546875,23.6165847823475,0.283228624932045,-0.629892057555392,-4.78407386301257,3.68e-05,5301405,32813.4788217294,0,0,0,0,0,-349.419036627366,240572882
20690.5862068966,0.142857142857143,0.1,-15.7575017700155,0.23452046875,10.6722496338238,0.733037439491809,3.39792850456816,2.45630447820313,3.68e-05,5301405,182813.068356543,0,0,0,0,0,-296.75682676354,949726990
20690.5862068966,0.142857142857143,0.1,-15.1870665768483,0.23452046875,10.7983008186501,0.80507081303113,4.38257506851167,2.87029115879651,3.67999999999999e-05,5301405,182813.754639492,0,0,0,0,0,-295.566972755892,634341079
20690.5862068966,0.142857142857143,0.1,-13.9794861727308,0.23452046875,10.4087491646938,0.849165659804634,3.20128020104128,2.64301030728534,3.68000000000001e-05,5301405,182813.455034199,0,0,0,0,0,-294.309363325183,481252820
20690.5862068966,0.142857142857143,0.1,-16.1046202899023,0.23452046875,10.77439435414,0.790217244424335,3.9580150977092,3.1066979344999,3.68e-05,5301405,182811.689013644,0,0,0,0,0,-296.231278597231,814625151
20690.5862068966,0.142857142857143,0.1,-16.1862647967415,0.23452046875,10.5085451403422,0.846279195931897,3.70350307084456,3.16048169511418,3.68e-05,5301405,182812.178399908,0,0,0,0,0,-296.002325785612,764108462
20690.5862068966,0.142857142857143,0.1,0.831556864549573,0.85940171875,1.59451412723726,0.421886802717576,6.10182358295202,6.0234859186914,3.68e-05,5301405,70314.2008338036,0,0,0,0,0,-198.712304960631,482905103
20690.5862068966,0.142857142857143,0.1,0.867886324037639,0.85940171875,1.59131550702878,0.425338421997601,6.05087294739784,5.94853310466899,3.68e-05,5301405,70312.8898549981,0,0,0,0,0,-198.723060128697,9039823
20690.5862068966,0.142857142857143,0.1,0.836227008272586,0.85940171875,1.59164145999378,0.422919005921665,6.08330455371556,6.06084865953288,3.68e-05,5301405,70313.8333369209,0,0,0,0,0,-198.699299685702,748558176
20690.5862068966,0.142857142857143,0.1,0.826730608500873,0.85940171875,1.59127206883662,0.411612349547212,6.05636854602599,6.24829474861015,3.68e-05,5301405,70311.622231527,0,0,0,0,0,-198.678524165198,125043351
20690.5862068966,0.142857142857143,0.1,0.842197421996144,0.85940171875,1.59073668583034,0.410589650128604,6.04916594900814,6.23512317666045,3.68e-05,5301405,70313.0558146488,0,0,0,0,0,-198.677062933868,446670900
20690.5862068966,0.142857142857143,0.1,-2.95577507170925,0.35949671875,0.63082743115922,0.051470704230122,-0.293964276146235,-2.90046676339766,3.68e-05,5301405,220312.867566699,0,0,0,0,0,-169.92055477851,622041024
20690.5862068966,0.142857142857143,0.1,-3.10455255354558,0.35949671875,0.771385735272821,0.16437281734484,-0.258389627400109,-3.15146041589066,3.67999999999999e-05,5301405,220314.057517813,0,0,0,0,0,-176.620661208249,97024900
20690.5862068966,0.142857142857143,0.1,-2.94131114577935,0.35949671875,0.68387164003024,0.0588832733071718,-0.317641380512715,-2.94145322770231,3.68e-05,5301405,220309.600407393,0,0,0,0,0,-170.825404599603,693525586
20690.5862068966,0.142857142857143,0.1,-2.99056343673257,0.35949671875,0.718467532607107,0.0800034328196618,-0.291060923759515,-3.0397527518963,3.68e-05,5301405,220312.231763789,0,0,0,0,0,-172.767885726927,879184598
20690.5862068966,0.142857142857143,0.1,-3.02908757423604,0.35949671875,0.746793279954787,0.105853206401227,-0.312183417165959,-3.0650726384362,3.68000000000001e-05,5301405,220313.656461911,0,0,0,0,0,-174.332068723466,742110973
20690.5862068966,0.142857142857143,0.1,-14.1066698698631,0.60944921875,7.38892739967432,0.318230076663857,0.825921364106641,-0.109091425679323,3.68e-05,5301405,145313.795526557,0,0,0,0,0,-299.019425257283,928588357
20690.5862068966,0.142857142857143,0.1,-13.8047453739129,0.60944921875,11.5607409197015,0.172989572764316,-0.337986145488569,1.52224185535483,3.67999999999999e-05,5301405,145311.32824258,0,0,0,0,0,-319.547121464394,96856903
20690.5862068966,0.142857142857143,0.1,-14.1927737122558,0.60944921875,109.193940249903,0.12929377595948,-0.998818167141122,-0.346323026538343,3.68e-05,5301405,145315.374108129,0,0,0,0,0,-400.52002458012,368861308
20690.5862068966,0.142857142857143,0.1,-14.3012308444464,0.60944921875,104.085473025293,0.148807475537304,-0.818634626390784,-0.0580242178078868,3.68e-05,5301405,145313.211660383,0,0,0,0,0,-395.699187469164,693797241
20690.5862068966,0.142857142857143,0.1,-14.2626062639855,0.60944921875,12.2974601480448,0.492396391889032,-0.19949936467461,0.697105409655248,3.68e-05,5301405,145313.261381274,0,0,0,0,0,-311.638346976224,316481483
20690.5862068966,0.142857142857143,0.1,-3.30236266722381,0.10954421875,0.957344533690075,0.361338615129344,-0.0307705061024575,-3.31725435030305,3.68e-05,5301405,295310.747969923,0,0,0,0,0,-182.350879818874,133150045
20690.5862068966,0.142857142857143,0.1,-2.91954908331098,0.10954421875,0.677567741221454,0.0477453957271255,-0.323276663149905,-2.814016290297,3.68e-05,5301405,295312.738979583,0,0,0,0,0,-170.296895766165,39107944
20690.5862068966,0.142857142857143,0.1,-3.25467541231473,0.10954421875,0.936527187613783,0.273996492125166,-0.0475194569719049,-3.29381109844512,3.68e-05,5301405,295310.773962179,0,0,0,0,0,-180.99889655656,185756157
20690.5862068966,0.142857142857143,0.1,-2.88222103135007,0.10954421875,0.642308039417264,0.0369294531080506,-0.396942120713004,-2.66966469402924,3.67999999999999e-05,5301405,295311.857950082,0,0,0,0,0,-169.266298419723,455119568
20690.5862068966,0.142857142857143,0.1,-2.98040362739897,0.10954421875,0.786171512953315,0.0836723115780318,-0.257340980853646,-3.0312350236111,3.68e-05,5301405,295313.293487104,0,0,0,0,0,-174.164466021041,821910357
20690.5862068966,0.142857142857143,0.1,-15.7986639358142,0.29700859375,11.2508531025177,0.778718585941163,5.81030954103098,-1.11492944709491,3.68e-05,5301405,276562.302518365,0,0,0,0,0,-300.277589066261,583043425
20690.5862068966,0.142857142857143,0.1,-15.3153162392482,0.29700859375,10.6580301957259,0.701282843477044,4.46127074432385,0.1944156636209,3.67999999999999e-05,5301405,276563.134691685,0,0,0,0,0,-298.571681303121,149294632
20690.5862068966,0.142857142857143,0.1,-14.4272503963062,0.29700859375,10.5543921026091,0.743364705338428,4.35368710420624,-0.23269982870669,3.68e-05,5301405,276563.164707365,0,0,0,0,0,-297.771561300794,112624532
20690.5862068966,0.142857142857143,0.1,-14.380912480645,0.29700859375,11.0789775603686,0.724285003090629,4.89916008515521,-0.705583931691577,3.68e-05,5301405,276562.895610929,0,0,0,0,0,-298.648023274982,875424575
20690.5862068966,0.142857142857143,0.1,-14.0082876639739,0.29700859375,10.9368023799355,0.897301664959104,5.90600452098196,1.37762436305631,3.68e-05,5301405,276561.960277177,0,0,0,0,0,-296.081235489599,804992661
20690.5862068966,0.142857142857143,0.1,-2.84876552422993,0.79691359375,0.520768218841997,0.0340352973183356,-0.489963944104288,-2.60696652999771,3.68e-05,5301405,126562.142143639,0,0,0,0,0,-167.659788204756,89529490
20690.5862068966,0.142857142857143,0.1,-2.81714991054771,0.79691359375,0.522795269359868,0.0313634486855825,-0.519826437816525,-2.56931116673087,3.68e-05,5301405,126562.160529892,0,0,0,0,0,-167.628169296098,288529876
20690.5862068966,0.142857142857143,0.1,-2.84120308260609,0.79691359375,0.516367548047176,0.0354511700145622,-0.498608740051473,-2.62858822582023,3.68e-05,5301405,126563.613460438,0,0,0,0,0,-167.720868918161,898450863
20690.5862068966,0.142857142857143,0.1,-2.83931485054655,0.79691359375,0.52558860922774,0.0334525382760441,-0.50233591401454,-2.60096064845463,3.68e-05,5301405,126565.214048559,0,0,0,0,0,-167.636653333062,808109656
20690.5862068966,0.142857142857143,0.1,-2.86655675644738,0.79691359375,0.534565394838958,0.0384112335983772,-0.485816291363442,-2.67064787287411,3.68e-05,5301405,126561.953806918,0,0,0,0,0,-167.840198848955,815704227
20690.5862068966,0.142857142857143,0.1,1.9606030417425,0.04705609375,32.5245780540514,0.496255532611426,-2.20728849867432,2.15966159351453,3.68e-05,5301405,201564.793623038,0,0,0,0,0,-383.377186456469,818694570
20690.5862068966,0.142857142857143,0.1,1.22667852166027,0.04705609375,20.8495252277139,0.437349841671061,-0.359673051377065,3.53792392593935,3.68e-05,5301405,201560.370847841,0,0,0,0,0,-357.243541103415,776717386
20690.5862068966,0.142857142857143,0.1,2.72338730116413,0.04705609375,22.3424740647059,0.622237515496031,-0.0267754476528747,2.92594614648284,3.68e-05,5301405,201563.102804044,0,0,0,0,0,-343.903599217683,358251154
20690.5862068966,0.142857142857143,0.1,4.63529559278774,0.04705609375,20.8333522449152,0.45693425442295,-0.0238951714701903,2.35427906322544,3.68e-05,5301405,201560.655356577,0,0,0,0,0,-346.356441313301,1019590417
20690.5862068966,0.142857142857143,0.1,1.19453784948409,0.04705609375,27.4798570519459,0.4756431675584,-0.484992773932395,2.23526565467115,3.68e-05,5301405,201563.403517032,0,0,0,0,0,-369.458091693601,1067095532
20690.5862068966,0.142857142857143,0.1,-7.27764888988155,0.54696109375,2.2645321749433,0.818506577406768,2.07692419789227,-3.22080003855893,3.68e-05,5301405,51564.2799089995,0,0,0,0,0,-230.620529197863,932833295
20690.5862068966,0.142857142857143,0.1,-7.70315363954138,0.54696109375,2.56870211616704,0.85396343778099,2.57199504522232,-3.96593222740508,3.68e-05,5301405,51563.6256153291,0,0,0,0,0,-237.295329781444,554444494
20690.5862068966,0.142857142857143,0.1,-6.13879052944033,0.54696109375,1.88559605114781,0.90011826675102,1.88321460526172,-3.50442867798894,3.68e-05,5301405,51565.6223023208,0,0,0,0,0,-217.577855326942,794669330
20690.5862068966,0.142857142857143,0.1,-7.61493025672509,0.54696109375,2.59953940922598,0.823795696826258,2.52796003530516,-3.76329268906872,3.68000000000001e-05,5301405,51563.7782612692,0,0,0,0,0,-236.668832311077,890999557
20690.5862068966,0.142857142857143,0.1,-7.45662871012366,0.54696109375,2.09422320141217,0.896601726271984,2.15302609969711,-3.1287217258222,3.68e-05,5301405,51562.6381245213,0,0,0,0,0,-231.048467866258,283470251
20690.5862068966,0.142857142857143,0.1,-1.17762332551512,0.42198484375,11.3390293664895,0.693042390596084,9.1394702340519,-3.39701867907409,3.68e-05,5301405,164065.965490174,0,0,0,0,0,-310.485884435286,431137994
20690.5862068966,0.142857142857143,0.1,-1.16352035042416,0.42198484375,17.2791735905359,0.754917775133314,9.08343783935807,-5.47264887082535,3.68e-05,5301405,164061.314290988,0,0,0,0,0,-327.624396072672,206686799
20690.5862068966,0.142857142857143,0.1,-0.131900462410787,0.42198484375,11.4727915092334,0.596630809472198,10.5623664939334,-4.5039408201505,3.68e-05,5301405,164062.620977727,0,0,0,0,0,-310.676530506057,64020618
20690.5862068966,0.142857142857143,0.1,-2.3306079370964,0.42198484375,12.5203182456611,0.833214429988617,9.43484058004298,-3.58519055330421,3.68e-05,5301405,164064.539177284,0,0,0,0,0,-311.778061131603,951105028
20690.5862068966,0.142857142857143,0.1,-1.04277280023338,0.42198484375,12.4885186321723,0.679990337460873,9.44495896496044,-4.06115224828488,3.68e-05,5301405,164063.717107656,0,0,0,0,0,-315.077428100347,301135758
20690.5862068966,0.142857142857143,0.1,-13.7228206298628,0.92188984375,0.0576238758837075,0.0449474955400031,2.21202388002397,1.0504246244787,3.68e-05,5301405,14064.9331326797,0,0,0,0,0,-964.741701414891,811777648
20690.5862068966,0.142857142857143,0.1,-11.2741249463712,0.92188984375,10.3028993247782,0.473808847554613,2.08145491066583,2.1251033025993,3.68e-05,5301405,14064.098546009,0,0,0,0,0,-292.883848030631,918025348
20690.5862068966,0.142857142857143,0.1,-12.1983440094804,0.92188984375,10.8901473936963,0.118450484479647,3.00442005629075,0.873653362267977,3.68e-05,5301405,14063.4776035192,0,0,0,0,0,-305.83103331729,839754789
20690.5862068966,0.142857142857143,0.1,-11.2185379432084,0.92188984375,11.1192743469153,0.270721486997329,3.00401203174827,2.32527968253697,3.68e-05,5301405,14063.6018239818,0,0,0,0,0,-295.431633646654,5797120
20690.5862068966,0.142857142857143,0.1,-12.6239832101399,0.92188984375,0.0410742921874097,0.0640076658962755,1.68889170995735,0.732893939632112,3.68e-05,5301405,14063.9203042256,0,0,0,0,0,-935.410756420542,697994199
20690.5862068966,0.142857142857143,0.1,-2.85324782898243,0.17203234375,0.603998376342154,0.0316643409902762,-0.449653160016828,-2.62436468222664,3.67999999999999e-05,5301405,239062.478123635,0,0,0,0,0,-167.845977024881,321702752
20690.5862068966,0.142857142857143,0.1,-2.85185038693183,0.17203234375,0.605408038211093,0.0320424453760926,-0.448412426715747,-2.63006661037203,3.68e-05,5301405,239060.495247379,0,0,0,0,0,-167.844467369743,737263164
20690.5862068966,0.142857142857143,0.1,-2.85122936986762,0.17203234375,0.610507164747136,0.0322822746432016,-0.451129257986703,-2.63003773147996,3.68000000000001e-05,5301405,239062.217543771,0,0,0,0,0,-167.859635082154,419007261
20690.5862068966,0.142857142857143,0.1,-2.84992015906366,0.17203234375,0.608497291451347,0.0322078045722857,-0.44613586248345,-2.63781301560086,3.68e-05,5301405,239061.934149973,0,0,0,0,0,-167.852741905937,448617956
