"rho","gamma","b_3","sigma_P","sigma_M","b_1","b_2","mu_H","N_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
0.139724137931034,0.0588235294117647,-9.64865335856935,0.70318140625,4.87741016606334,0.874190354436194,-3.51913276385247,3.68e-05,5301405,178127.139668072,0,0,0,0,0,-260.749836301814,643787092
0.139724137931034,0.0588235294117647,-10.738770509228,0.70318140625,6.08914560660333,0.69805542635455,-2.86067006689675,3.68e-05,5301405,178125.789665901,0,0,0,0,0,-272.976628308016,107997687
0.139724137931034,0.0588235294117647,-4.49748742630224,0.20327640625,0.79585648911738,-1.09119918860142,-3.45951678480072,3.68e-05,5301405,478125.301416056,0,0,0,0,0,-176.319391723782,182183664
0.139724137931034,0.0588235294117647,-4.49804341128591,0.20327640625,0.793857630630886,-1.09381906672476,-3.45764673278896,3.68e-05,5301405,478125.466372305,0,0,0,0,0,-176.333355868496,479233684
0.139724137931034,0.0588235294117647,-4.51243073065736,0.20327640625,0.802122150304514,-1.0885081618945,-3.44971060943805,3.68e-05,5301405,478125.901064177,0,0,0,0,0,-176.323746567234,395898488
0.139724137931034,0.0588235294117647,-4.50610718017881,0.20327640625,0.794726313488581,-1.08381001441486,-3.45893974715191,3.68e-05,5301405,478126.978035675,0,0,0,0,0,-176.325725025035,525334783
0.139724137931034,0.0588235294117647,-4.49431361863839,0.20327640625,0.798685632203224,-1.09677693971529,-3.45089417263596,3.67999999999999e-05,5301405,478125.773307467,0,0,0,0,0,-176.337695155554,43570371
0.139724137931034,0.0588235294117647,-4.53043806302059,0.45322890625,0.999940563597854,-1.17214675804114,-2.85080845884655,3.67999999999999e-05,5301405,28127.8821123062,0,0,0,0,0,-184.04843376933,158993657
0.139724137931034,0.0588235294117647,-4.54078426938762,0.45322890625,1.00126844614968,-1.17797010905632,-2.82047551131019,3.68e-05,5301405,28125.2460122298,0,0,0,0,0,-184.060163573237,918166783
0.139724137931034,0.0588235294117647,-4.53358223548705,0.45322890625,1.00696371456144,-1.16701396370309,-2.84504496018151,3.68e-05,5301405,28126.2463046469,0,0,0,0,0,-184.059754808865,901586605
0.139724137931034,0.0588235294117647,-4.54822298648496,0.45322890625,0.999383462563271,-1.17270076951818,-2.81985842696482,3.68e-05,5301405,28123.9237622386,0,0,0,0,0,-184.045870073528,859392053
0.139724137931034,0.0588235294117647,-4.53026835215836,0.45322890625,0.997842491360363,-1.18543117183889,-2.82040221670255,3.68e-05,5301405,28124.3167667362,0,0,0,0,0,-184.051153553158,132122935
0.139724137931034,0.0588235294117647,1.16551868469849,0.95313390625,1.70493671759271,3.18989546141259,6.77042457177837,3.67999999999999e-05,5301405,328126.37561978,0,0,0,0,0,-202.029108344008,967723826
0.139724137931034,0.0588235294117647,1.15832381600895,0.95313390625,1.70748268462432,3.18550209627854,6.79676797626934,3.68e-05,5301405,328125.094445343,0,0,0,0,0,-202.03325089508,82430663
0.139724137931034,0.0588235294117647,1.15621842585088,0.95313390625,1.70665565701123,3.1813234653369,6.81191960106578,3.68e-05,5301405,328125.581819585,0,0,0,0,0,-202.030670866932,51487154
0.139724137931034,0.0588235294117647,1.17263211118801,0.95313390625,1.70604329304596,3.17626127393888,6.80290973964577,3.68000000000001e-05,5301405,328125.331883342,0,0,0,0,0,-202.029111276078,650004656
0.139724137931034,0.0588235294117647,1.16817081166523,0.95313390625,1.70796126649193,3.18182305129786,6.78585837486849,3.68e-05,5301405,328126.125327828,0,0,0,0,0,-202.031301395799,601939240
0.139724137931034,0.0588235294117647,-4.21315074112605,0.445417890625,3.39086810681749,4.75554343505312,7.77897895180336,3.68e-05,5301405,145312.010906226,0,0,0,0,0,-237.673710427796,376231107
0.139724137931034,0.0588235294117647,-4.69902794688655,0.445417890625,4.29706223599148,4.70604861026989,6.97207039153068,3.68e-05,5301405,145312.989628392,0,0,0,0,0,-248.880056801332,505841236
0.139724137931034,0.0588235294117647,-5.3510692134589,0.445417890625,5.59973366595702,4.40029639945129,6.24512853594713,3.68e-05,5301405,145313.417466373,0,0,0,0,0,-264.027239167349,512164236
0.139724137931034,0.0588235294117647,-4.74287762564916,0.445417890625,4.36354872409213,4.90638670301421,6.23323664414081,3.68e-05,5301405,145312.765350347,0,0,0,0,0,-252.237170932692,247158513
0.139724137931034,0.0588235294117647,-5.68755447344271,0.445417890625,5.94377651842584,3.89996409891471,6.43031636595738,3.68e-05,5301405,145312.222655958,0,0,0,0,0,-271.159665551669,782765329
0.139724137931034,0.0588235294117647,3.26894851320573,0.945322890625,1.79186352146665,3.03770541736303,3.95046797410754,3.68000000000001e-05,5301405,445313.299093454,0,0,0,0,0,-203.851051011584,781157761
0.139724137931034,0.0588235294117647,1.73027291403893,0.945322890625,1.69622595532892,3.22279451336962,3.28729292332553,3.68e-05,5301405,445313.04530992,0,0,0,0,0,-202.674404584013,234213373
0.139724137931034,0.0588235294117647,5.08257801192173,0.945322890625,1.98035644509178,5.47386578385658,4.21607546048625,3.68e-05,5301405,445311.43618105,0,0,0,0,0,-208.077919013038,704800211
0.139724137931034,0.0588235294117647,1.5322170510315,0.945322890625,1.68540173132296,3.29465369940946,3.20234598425876,3.68e-05,5301405,445312.921187303,0,0,0,0,0,-202.625601729634,577202264
0.139724137931034,0.0588235294117647,4.58471285175812,0.945322890625,1.97875645546476,5.8039232782835,4.40830765557654,3.68e-05,5301405,445312.076838484,0,0,0,0,0,-208.046515010379,452690396
0.139724137931034,0.0588235294117647,-13.5626602977629,0.695370390625,17.7548725616082,4.47713173802408,1.1258720934348,3.68e-05,5301405,295312.519510122,0,0,0,0,0,-321.865500884437,344306404
0.139724137931034,0.0588235294117647,-13.5521195807468,0.695370390625,16.0123300011304,3.06035334847317,1.55034799236171,3.68e-05,5301405,295312.479817859,0,0,0,0,0,-314.834676667168,643356607
0.139724137931034,0.0588235294117647,-13.5693980066759,0.695370390625,15.9581222721517,3.30558491600621,1.6326540854768,3.68e-05,5301405,295313.448199172,0,0,0,0,0,-314.140851504523,836205519
0.139724137931034,0.0588235294117647,-13.479299603028,0.695370390625,16.426081411701,3.05960930585122,1.31497464379225,3.68e-05,5301405,295313.519599955,0,0,0,0,0,-316.664330036304,879938392
0.139724137931034,0.0588235294117647,-12.4225696247367,0.695370390625,12.361530705705,4.24106413728468,1.61331339749136,3.67999999999999e-05,5301405,295314.417095037,0,0,0,0,0,-314.083786358408,412566878
0.139724137931034,0.0588235294117647,-4.5366761463146,0.195465390625,0.832296205368574,-1.00978088612179,-3.38711885078801,3.68e-05,5301405,595312.050482702,0,0,0,0,0,-177.284977393609,157711359
0.139724137931034,0.0588235294117647,-4.53384402146331,0.195465390625,0.835106471855534,-1.0075232153992,-3.39361449371411,3.68e-05,5301405,595312.327542417,0,0,0,0,0,-177.28937612343,792435460
0.139724137931034,0.0588235294117647,-4.53781390260079,0.195465390625,0.828735402311368,-1.01157565556155,-3.38306011556986,3.68e-05,5301405,595313.071704022,0,0,0,0,0,-177.290834577016,576645268
0.139724137931034,0.0588235294117647,-4.53991937797099,0.195465390625,0.835650040082762,-1.00345010410273,-3.39218596440707,3.68000000000001e-05,5301405,595311.694219362,0,0,0,0,0,-177.274795086274,690708672
0.139724137931034,0.0588235294117647,-4.53022073902455,0.195465390625,0.829326418941616,-1.00665213972224,-3.39698646232797,3.68e-05,5301405,595310.179109215,0,0,0,0,0,-177.284206440755,42145136
0.139724137931034,0.0588235294117647,-15.0323833249057,0.820346640625,15.967138139341,4.72813432664146,1.6983494053277,3.68000000000001e-05,5301405,70313.6645370338,0,0,0,0,0,-321.435192065753,619655327
0.139724137931034,0.0588235294117647,-14.0788023226051,0.820346640625,16.8153626161819,4.19846603991324,1.07918437167176,3.68e-05,5301405,70313.4713675965,0,0,0,0,0,-320.13184739889,765243653
0.139724137931034,0.0588235294117647,-14.4864484664733,0.820346640625,16.8436886860832,4.47725753839967,1.46270012599976,3.68e-05,5301405,70315.1901056479,0,0,0,0,0,-320.562988349735,485382429
0.139724137931034,0.0588235294117647,-14.2606554290657,0.820346640625,16.2897544419219,3.79982133968215,1.32497493038858,3.68e-05,5301405,70313.6331563867,0,0,0,0,0,-318.940619662888,820961207
0.139724137931034,0.0588235294117647,-14.6440136750116,0.820346640625,16.5833289509697,4.88907061954114,1.41988191170608,3.68e-05,5301405,70314.3493261416,0,0,0,0,0,-321.675214368621,525875887
0.139724137931034,0.0588235294117647,0.483283672491174,0.320441640625,2.00188085491345,3.54212480215843,2.19727179648961,3.68e-05,5301405,370312.358187418,0,0,0,0,0,-208.151836193429,645234914
0.139724137931034,0.0588235294117647,-1.52599162436689,0.320441640625,2.46762293562957,4.76848596538379,5.39544446208508,3.67999999999999e-05,5301405,370314.356998372,0,0,0,0,0,-217.240980729064,635285532
0.139724137931034,0.0588235294117647,-0.56881832255063,0.320441640625,1.90850257129318,4.97171710399053,5.8124271345119,3.68e-05,5301405,370311.201626984,0,0,0,0,0,-206.089232629061,51680093
0.139724137931034,0.0588235294117647,0.990315210540437,0.320441640625,1.79658969401385,3.46212632878518,2.36447984461434,3.68e-05,5301405,370312.81818425,0,0,0,0,0,-204.439934216217,414967538
0.139724137931034,0.0588235294117647,0.321440171013753,0.320441640625,2.05365227458526,3.60358439552669,2.04907326110701,3.68e-05,5301405,370312.510710443,0,0,0,0,0,-209.782083979628,763628578
0.139724137931034,0.0588235294117647,-4.33484153324553,0.070489140625,0.749293712318373,-1.2949400281614,-3.56466506690037,3.68e-05,5301405,220311.983302585,0,0,0,0,0,-174.874483837009,781013457
0.139724137931034,0.0588235294117647,-4.35612726718873,0.070489140625,0.733941426959873,-1.30333054399704,-3.5315237017782,3.68e-05,5301405,220312.774434327,0,0,0,0,0,-174.862072402541,974233693
0.139724137931034,0.0588235294117647,-4.34518507190183,0.070489140625,0.735173457859832,-1.29806479134312,-3.5469876838861,3.68e-05,5301405,220313.242694531,0,0,0,0,0,-174.819056000019,472585456
0.139724137931034,0.0588235294117647,-4.31101045308955,0.070489140625,0.750615775074929,-1.31762555091705,-3.54999571942591,3.68e-05,5301405,220312.748558602,0,0,0,0,0,-174.819969725797,779020705
0.139724137931034,0.0588235294117647,-4.31645672598424,0.070489140625,0.753065851109345,-1.31751062464068,-3.54012030939962,3.68e-05,5301405,220313.316120732,0,0,0,0,0,-174.739280152926,680183185
0.139724137931034,0.0588235294117647,1.1781305760972,0.570394140625,1.71336989318074,3.14879836216095,6.68947835458358,3.68000000000001e-05,5301405,520313.088545909,0,0,0,0,0,-202.000198541017,908199225
0.139724137931034,0.0588235294117647,1.16312995424821,0.570394140625,1.71323848253799,3.16171635260778,6.6772661226276,3.68e-05,5301405,520312.799394215,0,0,0,0,0,-201.997626725517,271228018
0.139724137931034,0.0588235294117647,1.15127886153186,0.570394140625,1.71531415615517,3.16585648200907,6.6748661317136,3.68e-05,5301405,520312.141008566,0,0,0,0,0,-201.998240678044,107569762
0.139724137931034,0.0588235294117647,1.16490267045777,0.570394140625,1.70951499275699,3.15927005864857,6.65895570828535,3.68e-05,5301405,520311.915087069,0,0,0,0,0,-202.001784310912,930507090
0.139724137931034,0.0588235294117647,1.17211932551509,0.570394140625,1.71392526007601,3.15835562975744,6.66998924586009,3.68e-05,5301405,520312.876111458,0,0,0,0,0,-202.004016074581,793327535
0.134586206896552,0.0588235294117647,-10.0405776986671,0.60944921875,9.25537589794836,2.99598624122013,0.597610711538832,3.68000000000001e-05,5301405,346876.067441317,0,0,0,0,0,-287.490343879748,378503857
0.134586206896552,0.0588235294117647,-9.90214707559029,0.60944921875,7.21578569331475,2.93623152927396,0.592209663178316,3.68e-05,5301405,346874.763943978,0,0,0,0,0,-283.789297693949,779279947
0.134586206896552,0.0588235294117647,-10.0609814719568,0.60944921875,7.70167210525927,3.54760610931545,0.759458644871498,3.68e-05,5301405,346874.718559943,0,0,0,0,0,-292.178121667502,349038869
0.134586206896552,0.0588235294117647,-10.3921837113823,0.60944921875,7.63510412452002,2.44776941928965,0.903210835731697,3.68e-05,5301405,346874.928430718,0,0,0,0,0,-285.43056483961,719975382
0.134586206896552,0.0588235294117647,-8.86945226996371,0.60944921875,5.5019640961381,2.38085296003844,0.443550916406853,3.68000000000001e-05,5301405,346875.97211316,0,0,0,0,0,-273.38623299958,33700820
0.134586206896552,0.0588235294117647,-3.93928036597564,0.10954421875,0.898174983870269,-1.66070592217232,-3.46986707505612,3.68e-05,5301405,46875.4018545205,0,0,0,0,0,-182.392379644153,836320066
0.134586206896552,0.0588235294117647,0.358013561274696,0.10954421875,60.4375194399455,1.24029294786364,-5.67107068076606,3.68000000000001e-05,5301405,46875.7746809597,0,0,0,0,0,-388.864983537732,747423617
0.134586206896552,0.0588235294117647,-3.41200383391393,0.10954421875,1.16482753457841,-1.6813598527146,-3.9694116891871,3.68e-05,5301405,46874.3983765543,0,0,0,0,0,-186.499003061957,98058294
0.134586206896552,0.0588235294117647,-3.15810403413615,0.10954421875,1.32966021713416,-1.26159357549903,-4.58430470428977,3.68e-05,5301405,46875.8133293663,0,0,0,0,0,-191.126007537729,359996639
0.134586206896552,0.0588235294117647,-3.97061489617849,0.10954421875,0.859147993565716,-1.58997365758188,-3.53150121699408,3.67999999999999e-05,5301405,46879.4668688271,0,0,0,0,0,-182.454099422331,645247991
0.134586206896552,0.0588235294117647,-12.6960815682218,0.35949671875,11.6222117322894,-0.000162346549649847,1.3588190548951,3.68e-05,5301405,496875.314125601,0,0,0,0,0,-300.546587767887,598241958
0.134586206896552,0.0588235294117647,-12.8355038578286,0.35949671875,11.1720669233584,-0.167536668600693,1.28836920672845,3.68e-05,5301405,496875.002947633,0,0,0,0,0,-299.859361216469,22194168
0.134586206896552,0.0588235294117647,-12.8240209493222,0.35949671875,10.2911461892805,0.233733777676663,1.37150508388781,3.68e-05,5301405,496874.494600223,0,0,0,0,0,-301.925637472827,38018823
0.134586206896552,0.0588235294117647,-12.1964237975706,0.35949671875,12.1463920737081,0.224503299665101,1.11029693240405,3.68e-05,5301405,496875.053884784,0,0,0,0,0,-297.755670829095,397143602
0.134586206896552,0.0588235294117647,-12.8642284133176,0.35949671875,11.1197077340485,0.819472703280608,1.36054327948693,3.68000000000001e-05,5301405,496873.94619327,0,0,0,0,0,-303.524825055457,384761785
0.134586206896552,0.0588235294117647,-2.018270326321,0.85940171875,2.64518591298859,9.11110916841047,4.4770675887016,3.68e-05,5301405,196875.088733645,0,0,0,0,0,-221.854172868227,845298563
0.134586206896552,0.0588235294117647,-2.62952655535321,0.85940171875,3.73898790404365,4.28743503112884,1.93680336638697,3.68e-05,5301405,196875.749557337,0,0,0,0,0,-245.632260713963,835666916
0.134586206896552,0.0588235294117647,-5.53026200821697,0.85940171875,5.61955504342428,4.44852322199843,-0.226073650939104,3.68e-05,5301405,196875.551235359,0,0,0,0,0,-275.767528558242,1021099005
0.134586206896552,0.0588235294117647,-1.05575308694104,0.85940171875,2.18332604057728,8.59752978223559,4.77857278113239,3.68e-05,5301405,196874.908721849,0,0,0,0,0,-212.489043596015,323297763
0.134586206896552,0.0588235294117647,-2.07602070470664,0.85940171875,2.77056232528069,8.82107294758724,4.33945633121164,3.68e-05,5301405,196876.866715841,0,0,0,0,0,-224.224015089198,586756874
0.134586206896552,0.0588235294117647,-5.09561708340482,0.23452046875,0.88752701054567,-0.762788553794936,-3.32591704392662,3.67999999999999e-05,5301405,421873.891545371,0,0,0,0,0,-178.576916019539,423075
0.134586206896552,0.0588235294117647,-5.68596981982392,0.23452046875,1.11808488955011,-0.509253865247037,-3.18861487980523,3.68e-05,5301405,421875.488624075,0,0,0,0,0,-184.820249334057,503171625
0.134586206896552,0.0588235294117647,-5.2223852390413,0.23452046875,0.928339771136466,-0.751894917992886,-3.16995782848197,3.68e-05,5301405,421875.694054393,0,0,0,0,0,-179.710592661608,393372044
0.134586206896552,0.0588235294117647,-5.08980680089314,0.23452046875,0.88391678278196,-0.742325116554687,-3.37370622771387,3.68e-05,5301405,421874.950164028,0,0,0,0,0,-178.473496724625,783964153
0.134586206896552,0.0588235294117647,-5.3514598879183,0.23452046875,0.97395749209188,-0.629671645526766,-3.26797557213301,3.68e-05,5301405,421876.61020207,0,0,0,0,0,-180.671837549829,917201369
0.134586206896552,0.0588235294117647,1.06885963766561,0.73442546875,1.7288210056098,3.24995294810612,6.56951836154952,3.68e-05,5301405,121876.064122358,0,0,0,0,0,-202.455254349372,23238692
0.134586206896552,0.0588235294117647,0.9925295075309,0.73442546875,1.73490085753989,3.33222888638827,6.28301812156172,3.68e-05,5301405,121875.417286676,0,0,0,0,0,-202.538099470667,307679219
0.134586206896552,0.0588235294117647,1.18288909158447,0.73442546875,1.72678759292571,3.2030644811164,6.51103027321032,3.68e-05,5301405,121876.943709615,0,0,0,0,0,-202.447708691594,688318438
0.134586206896552,0.0588235294117647,1.00715474822104,0.73442546875,1.72747844337326,3.30553718382749,6.44117299854529,3.68e-05,5301405,121875.385898615,0,0,0,0,0,-202.494944785414,325397851
0.134586206896552,0.0588235294117647,1.17875728172415,0.73442546875,1.72895125580225,3.19567109356617,6.54423995313591,3.68e-05,5301405,121875.834480932,0,0,0,0,0,-202.441039226564,830277780
0.134586206896552,0.0588235294117647,-4.55020741058569,0.98437796875,0.695709080466745,-1.07138014207971,-3.35362249406145,3.68e-05,5301405,571876.874013854,0,0,0,0,0,-176.340500510575,721902557
0.134586206896552,0.0588235294117647,-4.5484287720046,0.98437796875,0.694694255683746,-1.08318324368828,-3.34870922101452,3.68e-05,5301405,571875.421295736,0,0,0,0,0,-176.3689996003,401819289
0.134586206896552,0.0588235294117647,-4.54256791974313,0.98437796875,0.691959039174553,-1.08322336925457,-3.35099239057651,3.68e-05,5301405,571874.802915467,0,0,0,0,0,-176.343499230839,657256316
