"","sigma_P","gamma","mu_EI","b_3","sigma_M","rho","b_1","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed","Profile_Type"
"1443",0.14078828125,0.142857142857143,0.1,-3.19497571872752,0.842474768592163,0.012594462844042,-0.693809398647391,-1.4663118770761,3.68e-05,5301405,154690.060348251,1.27356667958298,0,0,0,0,864.937472682897,-246.489847507429,235094655,"LHS_search"
"1444",0.14078828125,0.142857142857143,0.1,-3.18361627416928,0.8412764955261,0.012549003293663,-0.698375327899933,-1.47350587153069,3.68e-05,5301405,154690.049206934,1.06634661455925,0,0,0,0,851.877752858777,-246.48797720713,707974331,"LHS_search"
"1445",0.14078828125,0.142857142857143,0.1,-3.18787252081704,0.839870274677824,0.012551870805666,-0.693988015776785,-1.47136399908922,3.68e-05,5301405,154691.190601337,1.51076713431776,0,0,0,0,864.299244522897,-246.478815385137,647522711,"LHS_search"
"1446",0.14078828125,0.142857142857143,0.1,-3.17748216529004,0.843403203356458,0.0125103181526326,-0.699732614166289,-1.47110772123723,3.68e-05,5301405,154690.810268552,1.50223400337928,0,0,0,0,850.393303935777,-246.496131781782,28121731,"LHS_search"
"1447",0.14078828125,0.142857142857143,0.1,-3.19911257193624,0.8420619725768,0.0125676977596903,-0.692881052702806,-1.4618637120378,3.68e-05,5301405,154689.714555779,1.71936117432902,0,0,0,0,871.908583839283,-246.486855057495,859578832,"LHS_search"
"1448",0.14078828125,0.142857142857143,0.1,-3.19918425374908,0.844859308471944,0.0126382159186572,-0.694094815983819,-1.4665291197347,3.68e-05,5301405,154690.56771919,1.30025303282842,0,0,0,0,866.263733599517,-246.500108511502,770303391,"LHS_search"
"1449",0.14078828125,0.142857142857143,0.1,-3.1936465763079,0.839989081224169,0.012685870552403,-0.693589979536187,-1.47553850716445,3.68e-05,5301405,154690.175654628,1.50954882457932,0,0,0,0,854.414204424283,-246.485620963741,140782687,"LHS_search"
"1450",0.14078828125,0.142857142857143,0.1,-3.19615061926737,0.843245845700076,0.0126102555903753,-0.694502297974933,-1.46508633242503,3.68e-05,5301405,154691.325838414,1.55613643398125,0,0,0,0,858.753501542322,-246.491013424507,73717579,"LHS_search"
"1451",0.14078828125,0.142857142857143,0.1,-3.17240961878638,0.842650033758872,0.0125384680223611,-0.699096207713816,-1.47041083990779,3.68000000000001e-05,5301405,154690.870950919,1.37924206247992,0,0,0,0,846.35660470228,-246.496271272695,783889925,"LHS_search"
"1452",0.14078828125,0.142857142857143,0.1,-3.17820618574768,0.84259995520797,0.0125669235438481,-0.695456364298916,-1.47889165303169,3.68e-05,5301405,154689.48654848,1.00604180569115,0,0,0,0,841.712497741254,-246.483814735637,916298348,"LHS_search"
"1453",0.14078828125,0.142857142857143,0.1,-3.18443897246082,0.841017758808394,0.0125236134508035,-0.694621628101323,-1.47593453822283,3.68e-05,5301405,154689.029054061,2.16438946417376,0,0,0,0,858.230058690511,-246.476321366734,744976182,"LHS_search"
"1454",0.14078828125,0.142857142857143,0.1,-3.18106124185036,0.840117669092576,0.0124955264426376,-0.699370862532343,-1.47165349680872,3.67999999999999e-05,5301405,154689.825781787,1.50498458734233,0,0,0,0,847.115911330326,-246.487431203719,340967998,"LHS_search"
"1455",0.14078828125,0.142857142857143,0.1,-3.18457554593406,0.839803720963719,0.01259297025145,-0.695580877700084,-1.4740661991055,3.68e-05,5301405,154689.15391889,1.47745787710846,0,0,0,0,845.753024732828,-246.476469173203,1003598409,"LHS_search"
"1456",0.14078828125,0.142857142857143,0.1,-3.19051137724652,0.844700580702423,0.0125415766952188,-0.69537471427358,-1.4596339243439,3.68e-05,5301405,154691.346788012,1.71561350558688,0,0,0,0,864.915637587686,-246.499397754116,620834118,"LHS_search"
"1457",0.14078828125,0.142857142857143,0.1,-3.19185999162862,0.843653041208418,0.0125456222473395,-0.693713424703126,-1.46729477786548,3.68e-05,5301405,154690.113490571,1.66144231640971,0,0,0,0,865.130440447298,-246.486520063402,129230091,"LHS_search"
"1458",0.14078828125,0.142857142857143,0.1,-3.20042811380238,0.839662125146462,0.0125916110266416,-0.692299877239737,-1.46674319108249,3.68e-05,5301405,154690.111179725,1.75893250101553,0,0,0,0,871.807325499523,-246.477990055372,577115207,"LHS_search"
"1459",0.14078828125,0.142857142857143,0.1,-3.18322289533745,0.841481472778997,0.0125252255896094,-0.695877097969108,-1.47711087983569,3.68e-05,5301405,154689.507892906,2.08924963566684,0,0,0,0,849.140581388295,-246.480992135558,643799378,"LHS_search"
"1460",0.14078828125,0.142857142857143,0.1,-3.19554040748895,0.841574036145231,0.0125723989907021,-0.692206219368319,-1.46364132615663,3.68e-05,5301405,154690.399745288,1.53611386740425,0,0,0,0,869.168434792777,-246.485209436397,351640214,"LHS_search"
"1461",0.14078828125,0.142857142857143,0.1,-3.19614264211984,0.845310047826829,0.012577525695178,-0.695391101297049,-1.46352794730786,3.68e-05,5301405,154690.12195236,1.34929661411325,0,0,0,0,868.085716747366,-246.502217036534,242679915,"LHS_search"
"1462",0.14078828125,0.142857142857143,0.1,-3.19821090436988,0.842101474667763,0.0127229929566955,-0.694056182125804,-1.46378910028516,3.68000000000001e-05,5301405,154690.958034361,1.40519060745291,0,0,0,0,858.994930477936,-246.495135371654,82541095,"LHS_search"
"1463",0.14078828125,0.142857142857143,0.1,-3.18328585417312,0.840195096550236,0.0126163131093485,-0.695384757806791,-1.47535470619686,3.68e-05,5301405,154689.847913214,1.83704894270276,0,0,0,0,850.386823439092,-246.481658198256,39161678,"LHS_search"
"1464",0.14078828125,0.142857142857143,0.1,-3.19585821798927,0.842989562908211,0.0126274397560886,-0.693466539712998,-1.46597182883423,3.68e-05,5301405,154689.408536719,1.2968304998805,0,0,0,0,860.713125693023,-246.488620848218,259858067,"LHS_search"
"1465",0.14078828125,0.142857142857143,0.1,-3.18158407855874,0.841134628980974,0.0125089142539736,-0.698444050702931,-1.4705804392288,3.68e-05,5301405,154690.071256953,1.56224070467612,0,0,0,0,851.71731074432,-246.485735580649,721254609,"LHS_search"
"1466",0.14078828125,0.142857142857143,0.1,-3.19004248204657,0.839331921271686,0.0125408478954427,-0.696824226991517,-1.46476856829166,3.67999999999999e-05,5301405,154690.567961,1.77913612949173,0,0,0,0,863.800867664368,-246.480447459827,750796060,"LHS_search"
"1467",0.14078828125,0.142857142857143,0.1,-3.19475848141183,0.841068352886226,0.0125075040277617,-0.69499233493932,-1.45931590062356,3.68e-05,5301405,154690.105537277,1.25229115172215,0,0,0,0,878.385901825425,-246.490570613885,81180859,"LHS_search"
"1468",0.14078828125,0.142857142857143,0.1,-3.18539809859436,0.842884158891012,0.0125843740902925,-0.695623116748642,-1.47620652490297,3.67999999999999e-05,5301405,154689.710113269,2.68914961671315,0,0,0,0,849.85268950938,-246.487776540515,242045709,"LHS_search"
"1469",0.14078828125,0.142857142857143,0.1,-3.18603068935857,0.840705773740456,0.0125067626200083,-0.69489038717124,-1.46811823361684,3.68e-05,5301405,154690.024698996,1.60696220770036,0,0,0,0,868.340584756396,-246.479379860155,677740296,"LHS_search"
"1470",0.14078828125,0.142857142857143,0.1,-3.19190368991495,0.841840248618018,0.0125237980093934,-0.694508364164145,-1.46929623753778,3.68e-05,5301405,154690.350051119,1.27326349778361,0,0,0,0,865.165605365396,-246.482048572128,625293743,"LHS_search"
"1471",0.14078828125,0.142857142857143,0.1,-3.1976638996908,0.840127350458059,0.0125873697455172,-0.693807423723734,-1.46347738958968,3.68e-05,5301405,154690.127244481,1.49040758651972,0,0,0,0,868.075507198134,-246.487361326157,214109090,"LHS_search"
"1472",0.14078828125,0.142857142857143,0.1,-3.19459812314933,0.841823403108184,0.0125844824520797,-0.695415690226512,-1.46666855789345,3.68e-05,5301405,154689.629465469,1.44936286243295,0,0,0,0,854.397792353702,-246.488180942566,805727227,"LHS_search"
"1473",0.14078828125,0.142857142857143,0.1,-3.19398727185024,0.843320548973714,0.0126200483006748,-0.692237942250567,-1.46665397415273,3.68e-05,5301405,154690.348430484,1.36432082699284,0,0,0,0,859.210370096405,-246.486124940406,137360583,"LHS_search"
"1474",0.14078828125,0.142857142857143,0.1,-3.18730710567687,0.843362069950572,0.0126446282785745,-0.693393950504454,-1.47520966794845,3.68e-05,5301405,154690.091551837,1.7928237537416,0,0,0,0,846.359588346786,-246.487595318242,443798059,"LHS_search"
"1475",0.14078828125,0.142857142857143,0.1,-3.19041186513941,0.841760252352068,0.0126319413156279,-0.694475167262249,-1.47147865185299,3.68e-05,5301405,154689.48381535,1.74820459488861,0,0,0,0,843.434313678332,-246.487969641311,472040108,"LHS_search"
"1476",0.14078828125,0.142857142857143,0.1,-3.19162050752103,0.841996379102524,0.0125153741728656,-0.694893292980198,-1.47030460835014,3.68e-05,5301405,154690.760251598,1.489828345048,0,0,0,0,858.364149580972,-246.482602491348,559070932,"LHS_search"
"1477",0.14078828125,0.142857142857143,0.1,-3.18260222436377,0.840779805739801,0.012546575441257,-0.698237387285707,-1.4673760853177,3.67999999999999e-05,5301405,154688.555264938,1.69619311056394,0,0,0,0,854.869790478694,-246.492504866342,209016201,"LHS_search"
"1478",0.14078828125,0.142857142857143,0.1,-3.19140881000249,0.841869074626174,0.0125877685210184,-0.695251892288081,-1.46878553502002,3.68e-05,5301405,154688.567470375,1.16580190406977,0,0,0,0,867.549214645998,-246.491892137582,1048067035,"LHS_search"
"1479",0.14078828125,0.142857142857143,0.1,-3.17692386200858,0.842372792721584,0.0124703519487015,-0.697925700616996,-1.47259101527268,3.68e-05,5301405,154689.204297002,1.65300425144826,0,0,0,0,861.736671025936,-246.487757892043,771332957,"LHS_search"
"1480",0.14078828125,0.142857142857143,0.1,-3.18736102273677,0.842266068738747,0.0125482262956577,-0.696114554864753,-1.46463862114087,3.67999999999999e-05,5301405,154688.261283884,1.41974786368835,0,0,0,0,860.02154548489,-246.492352909736,17731751,"LHS_search"
"1481",0.14078828125,0.142857142857143,0.1,-3.18542543979547,0.84320816574139,0.0125687884381424,-0.696729094619791,-1.46887710507541,3.68e-05,5301405,154689.511264829,1.40178596776237,0,0,0,0,854.680364099425,-246.494149108026,104521557,"LHS_search"
"1482",0.14078828125,0.142857142857143,0.1,-3.19433447315124,0.843760707521887,0.0125752427356558,-0.693190786182644,-1.46931828633743,3.68e-05,5301405,154687.890063894,1.55540346234745,0,0,0,0,859.446389511639,-246.487384773356,84474366,"LHS_search"
"1483",0.14078828125,0.142857142857143,0.1,-3.18567162279198,0.843468653541734,0.0125221749269911,-0.695524003241793,-1.47283655144843,3.68e-05,5301405,154689.170825072,1.95235674223567,0,0,0,0,858.779392359868,-246.488622801056,1003533781,"LHS_search"
"1484",0.14078828125,0.142857142857143,0.1,-3.18400885319905,0.841107330729279,0.0125405267195343,-0.698138241227641,-1.4756948085674,3.68e-05,5301405,154689.157242824,1.73533841009053,0,0,0,0,851.592368718081,-246.490024013483,474786573,"LHS_search"
"1485",0.14078828125,0.142857142857143,0.1,-3.18610607852616,0.84438498400863,0.0125628294404135,-0.694976074771903,-1.47007206604458,3.68e-05,5301405,154689.210072221,1.42445307865538,0,0,0,0,858.085134152303,-246.48968517837,338569447,"LHS_search"
"1486",0.14078828125,0.142857142857143,0.1,-3.19473540391848,0.842145912046315,0.0125704800659944,-0.695014150792803,-1.46579286351676,3.68e-05,5301405,154688.247128494,1.43413496095581,0,0,0,0,859.85820619546,-246.487751332604,413141498,"LHS_search"
"1487",0.14078828125,0.142857142857143,0.1,-3.1822463636244,0.842873033788076,0.0125154562720826,-0.695599296829527,-1.47613079934259,3.68e-05,5301405,154688.913695185,1.5503080400213,0,0,0,0,857.195693749164,-246.483597835073,104731889,"LHS_search"
"1488",0.14078828125,0.142857142857143,0.1,-3.18335085710974,0.843123906397731,0.0125131683510172,-0.697761957010656,-1.47152386977162,3.68e-05,5301405,154689.359566423,1.7521749146359,0,0,0,0,854.742279908971,-246.492207485161,520146848,"LHS_search"
"1489",0.14078828125,0.142857142857143,0.1,-3.19265006083807,0.840948932999628,0.0126338390350506,-0.693633768885841,-1.47076358599694,3.68e-05,5301405,154689.793715409,1.53568286055518,0,0,0,0,854.637987928849,-246.487847953042,1021897585,"LHS_search"
"1490",0.14078828125,0.142857142857143,0.1,-3.19256225250407,0.841147291049083,0.0125449548572871,-0.693495926062466,-1.47225352850661,3.68000000000001e-05,5301405,154689.367211626,1.30201709616285,0,0,0,0,859.45769916953,-246.475360865709,724168784,"LHS_search"
"1491",0.14078828125,0.142857142857143,0.1,-3.18921190225345,0.84016517314969,0.0125129819703247,-0.695822434426898,-1.47139538846164,3.68e-05,5301405,154689.713215999,1.27926695100974,0,0,0,0,860.361465007654,-246.480971555428,829145279,"LHS_search"
"1492",0.14078828125,0.142857142857143,0.1,-3.18534092895239,0.842328636170291,0.0125157944868847,-0.698541645334261,-1.47091319133879,3.68e-05,5301405,154688.95985647,1.49987324272962,0,0,0,0,849.332766135751,-246.492060357432,103463505,"LHS_search"
"1493",0.14078828125,0.142857142857143,0.1,-3.18487966618739,0.842435785201601,0.0125264340977722,-0.694410984633191,-1.47500039681558,3.68e-05,5301405,154689.373120928,1.48549434966011,0,0,0,0,854.724223416002,-246.481045563934,725742127,"LHS_search"
"1494",0.14078828125,0.142857142857143,0.1,-3.18442798618801,0.841160848652601,0.0125924730519575,-0.69618739905788,-1.47594083054526,3.68e-05,5301405,154688.580846614,1.87265833506557,0,0,0,0,852.273669681641,-246.483539691596,93699938,"LHS_search"
"1495",0.14078828125,0.142857142857143,0.1,-3.18762074504144,0.843419944080474,0.012578373537183,-0.694185631964255,-1.46665724448912,3.68e-05,5301405,154689.452938193,1.45022626013516,0,0,0,0,862.872099454044,-246.492712132427,156247384,"LHS_search"
"1496",0.14078828125,0.142857142857143,0.1,-3.18295898883371,0.84127424095206,0.0124596576620274,-0.698924065920849,-1.47281882751677,3.68e-05,5301405,154688.804802519,1.64763964629189,0,0,0,0,862.866548488296,-246.488904824621,987634152,"LHS_search"
"1497",0.14078828125,0.142857142857143,0.1,-3.1853194731373,0.842989503789277,0.0124948423194558,-0.697496284875654,-1.46446142075944,3.68e-05,5301405,154689.068241974,1.36527958183463,0,0,0,0,864.350053035516,-246.492319652421,694622405,"LHS_search"
"1498",0.14078828125,0.142857142857143,0.1,-3.19541032337592,0.844047703136787,0.0126246011547694,-0.693821781952459,-1.47112935053493,3.68e-05,5301405,154688.928567948,1.82019172754561,0,0,0,0,857.919349219806,-246.489858764568,1009863814,"LHS_search"
"1499",0.14078828125,0.142857142857143,0.1,-3.18435995072578,0.842794468466364,0.0125995888601481,-0.695374663120329,-1.47432939520457,3.68e-05,5301405,154689.689756789,1.24247860267722,0,0,0,0,847.856973682354,-246.492556248877,552638334,"LHS_search"
"1500",0.14078828125,0.142857142857143,0.1,-3.19546225013318,0.840428747244582,0.0125812365891911,-0.691293998899427,-1.47008234618484,3.67999999999999e-05,5301405,154690.138110568,1.22073173824188,0,0,0,0,872.282735606305,-246.477117113908,938560117,"LHS_search"
"1501",0.14078828125,0.142857142857143,0.1,-3.19107253244145,0.840732674334849,0.0125604778053535,-0.694212522646355,-1.46943914544018,3.67999999999999e-05,5301405,154689.871001517,1.40326643576774,0,0,0,0,859.17285192247,-246.481861030274,828606626,"LHS_search"
"1502",0.14078828125,0.142857142857143,0.1,-3.1918525889969,0.842670996208294,0.0125475409685315,-0.694108789962117,-1.47416621970186,3.68e-05,5301405,154690.541833541,1.19848600497055,0,0,0,0,857.827048488329,-246.481520948167,142390347,"LHS_search"
"1503",0.14078828125,0.142857142857143,0.1,-3.17675078068839,0.841135434837505,0.0124789619795274,-0.698213717852224,-1.47557280719086,3.68e-05,5301405,154688.497509296,1.45928673842241,0,0,0,0,851.171070895639,-246.482059405657,726764080,"LHS_search"
"1504",0.14078828125,0.142857142857143,0.1,-3.19193283939667,0.840674524792579,0.012560453926715,-0.694624854611153,-1.46924733333932,3.68e-05,5301405,154689.27944316,1.60349179125866,0,0,0,0,858.404234997049,-246.480933806279,892326909,"LHS_search"
"1505",0.14078828125,0.142857142857143,0.1,-3.20476916983378,0.844522206258792,0.0125552250024155,-0.69302452422165,-1.46440982313604,3.68e-05,5301405,154689.566637823,1.21110274282918,0,0,0,0,865.377971671738,-246.494606033767,944096389,"LHS_search"
"1506",0.14078828125,0.142857142857143,0.1,-3.19368167607158,0.841961937668835,0.0125760979100001,-0.693248270523216,-1.46858054594631,3.68e-05,5301405,154688.877964462,1.59689446382557,0,0,0,0,862.295156370818,-246.480234847929,884019514,"LHS_search"
"1507",0.14078828125,0.142857142857143,0.1,-3.18368679653682,0.84503532583295,0.0125921399402954,-0.693973445765585,-1.47822126055741,3.68e-05,5301405,154688.725582161,1.30687537874519,0,0,0,0,848.726172293445,-246.488706102549,870041433,"LHS_search"
"1508",0.14078828125,0.142857142857143,0.1,-3.19134744442142,0.84173255831552,0.0125793287374746,-0.694844165156875,-1.46908853238032,3.68e-05,5301405,154689.210117956,1.8653806492964,0,0,0,0,859.072462657083,-246.487639782427,169694064,"LHS_search"
"1509",0.14078828125,0.142857142857143,0.1,-3.1847272319801,0.843681887466759,0.0124706641378135,-0.695732090517469,-1.47048810798289,3.68e-05,5301405,154689.726845395,1.80844916151865,0,0,0,0,852.908028537455,-246.488959890257,88855454,"LHS_search"
"1510",0.14078828125,0.142857142857143,0.1,-3.20152200448226,0.839779608277811,0.0125979613921283,-0.694525344454171,-1.45925592809687,3.68000000000001e-05,5301405,154689.562456083,1.76727122607969,0,0,0,0,869.633933366719,-246.489194666215,144260574,"LHS_search"
"1511",0.14078828125,0.142857142857143,0.1,-3.17764025614536,0.84288522223662,0.0125868966835998,-0.696574968856287,-1.47601732491067,3.68e-05,5301405,154689.157991881,1.44038766291971,0,0,0,0,840.446536793676,-246.486537961301,753096885,"LHS_search"
"1512",0.14078828125,0.142857142857143,0.1,-3.19344990885392,0.841953952082958,0.0126814455574961,-0.692735368084758,-1.46614749299735,3.68e-05,5301405,154689.684991201,1.26601902202674,0,0,0,0,850.392552822847,-246.486129392294,530247045,"LHS_search"
"1513",0.14078828125,0.142857142857143,0.1,-3.18226521624265,0.842696236005285,0.0125485286830715,-0.69727172990819,-1.47286090160703,3.68e-05,5301405,154688.854395395,1.70353466127534,0,0,0,0,849.136361562707,-246.488944654125,1047053123,"LHS_search"
