"rho","gamma","mu_EI","b_3","sigma_P","sigma_M","b_1","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
0.088344827586207,0.142857142857143,0.1,-4.9167837996134,0.73442546875,5.74661158029661,3.05449005551862,-6.72912765342269,3.68e-05,5301405,192188.273334245,32812.8694292984,0,0,0,0,0,-267.838711960978,615030713
0.0883448275862069,0.142857142857143,0.1,-17.4623143475377,0.23452046875,118.754859470362,-0.47121162895792,-0.504083883990273,3.68e-05,5301405,42188.9020088012,182812.058263687,0,0,0,0,0,-406.602755740151,599394667
0.0883448275862069,0.142857142857143,0.1,-16.912529772053,0.23452046875,117.278279056131,-0.61145822810206,-1.07363998150387,3.68e-05,5301405,42188.4217193029,182810.265470756,0,0,0,0,0,-417.001976121916,776385674
0.0883448275862069,0.142857142857143,0.1,-17.6759754827884,0.23452046875,120.148068320387,0.342423697768933,-0.925301973108838,3.68000000000001e-05,5301405,42187.4958458551,182814.380409086,0,0,0,0,0,-404.362821283725,667635819
0.0883448275862069,0.142857142857143,0.1,-17.6993067207482,0.23452046875,119.106272353601,-0.388244408260292,-1.06115616840514,3.68e-05,5301405,42187.8737609042,182814.464469272,0,0,0,0,0,-416.952278805043,327445016
0.0883448275862069,0.142857142857143,0.1,-16.9457310652041,0.23452046875,107.881956517698,0.0743997795216265,0.859532188607228,3.67999999999999e-05,5301405,42186.2959263536,182811.774773705,0,0,0,0,0,-397.023843948284,893512002
0.088344827586207,0.142857142857143,0.1,5.89358208115899,0.85940171875,1.97285480667225,2.71543559875537,6.12393095962788,3.68e-05,5301405,154685.986936947,70313.1554950893,0,0,0,0,0,-209.529243815115,779612662
0.0883448275862069,0.142857142857143,0.1,4.31448943735324,0.85940171875,1.8352936319769,3.42811211762716,5.97219624648494,3.68e-05,5301405,154687.481193834,70312.7726629319,0,0,0,0,0,-204.896539245152,921719831
0.0883448275862069,0.142857142857143,0.1,5.04275219813752,0.85940171875,1.86123000733686,3.12218648932145,6.3361461511316,3.68e-05,5301405,154688.482825204,70314.3030403523,0,0,0,0,0,-205.667748961945,146173867
0.0883448275862069,0.142857142857143,0.1,5.66974706998777,0.85940171875,1.89858707812522,3.04055478480173,6.93939155018729,3.68e-05,5301405,154687.003213062,70314.7464345146,0,0,0,0,0,-206.554673622075,474654436
0.0883448275862069,0.142857142857143,0.1,4.34775747322584,0.85940171875,1.83339016373536,3.36856237927083,6.38129687911716,3.68e-05,5301405,154688.95379503,70313.006798068,0,0,0,0,0,-204.876222487879,848028766
0.088344827586207,0.142857142857143,0.1,-2.93840531229282,0.35949671875,0.642835338176515,-0.365072489024492,-3.01541964217384,3.68e-05,5301405,4689.55795486846,220311.746328712,0,0,0,0,0,-171.868582566795,636493292
0.0883448275862069,0.142857142857143,0.1,-2.89301307665154,0.35949671875,0.645779777019286,-0.396056642034946,-3.02558664654379,3.68e-05,5301405,4689.73118180371,220311.769678273,0,0,0,0,0,-171.868163265643,410594422
0.0883448275862069,0.142857142857143,0.1,-2.91916470940795,0.35949671875,0.644151715493814,-0.37235507115356,-3.01938726654971,3.68e-05,5301405,4688.22554386313,220313.360948159,0,0,0,0,0,-171.843455439898,158834542
0.0883448275862069,0.142857142857143,0.1,-2.90999722332904,0.35949671875,0.654393001051779,-0.374136591108353,-3.0366987179931,3.68e-05,5301405,4689.9775644563,220313.644234609,0,0,0,0,0,-171.908315693921,788906517
0.0883448275862069,0.142857142857143,0.1,-2.88878625329422,0.35949671875,0.635942503756876,-0.388068167674234,-3.04437333837025,3.68e-05,5301405,4688.86201046356,220313.875827922,0,0,0,0,0,-171.898729982084,421747228
0.0883448275862069,0.142857142857143,0.1,-13.9847272643735,0.60944921875,120.050605059539,1.10110805136392,-5.98399215076913,3.68000000000001e-05,5301405,79687.0863184011,145311.707984144,0,0,0,0,0,-416.947837151524,876426396
0.0883448275862069,0.142857142857143,0.1,-14.239241257851,0.60944921875,111.840086484071,2.92483534020799,-5.32988867813235,3.68e-05,5301405,79688.5396670445,145314.157434508,0,0,0,0,0,-398.711937524014,216303458
0.0883448275862069,0.142857142857143,0.1,-15.7035663427832,0.60944921875,105.063662788312,1.90848307444303,-5.07557889237121,3.68e-05,5301405,79688.1685835289,145311.637948597,0,0,0,0,0,-404.946136625215,957609071
0.0883448275862069,0.142857142857143,0.1,-14.2497072135907,0.60944921875,122.388869096917,1.28504166305058,-5.0318261240505,3.68e-05,5301405,79687.3725371587,145313.074682685,0,0,0,0,0,-411.767283727971,1065998841
0.0883448275862069,0.142857142857143,0.1,-14.8987075017747,0.60944921875,120.543592523258,0.315757809377522,-5.60160983629413,3.68e-05,5301405,79687.6880991257,145313.312683603,0,0,0,0,0,-416.9415056631,50951916
0.0883448275862069,0.142857142857143,0.1,3.91985256823268,0.10954421875,1.87193219969268,3.76120623183414,3.98826488106854,3.68e-05,5301405,229687.125986877,295311.766535734,0,0,0,0,0,-205.573585870458,560450266
0.0883448275862069,0.142857142857143,0.1,3.87739021359501,0.10954421875,1.88267027826396,3.79313708462414,3.87554118507554,3.68e-05,5301405,229686.018336066,295311.923471645,0,0,0,0,0,-205.717602375163,149679256
0.0883448275862069,0.142857142857143,0.1,3.83418925797291,0.10954421875,1.89265528476557,3.81951827679111,3.80941276427782,3.68e-05,5301405,229686.371734672,295312.939536736,0,0,0,0,0,-205.818736449288,903170569
0.0883448275862069,0.142857142857143,0.1,3.92599063144438,0.10954421875,1.8776549187847,3.75205241418185,4.03531620360171,3.67999999999999e-05,5301405,229689.608388905,295312.830515635,0,0,0,0,0,-205.525071346629,207593281
0.0883448275862069,0.142857142857143,0.1,4.1776842454341,0.10954421875,1.84584441208643,3.59228278912901,4.68825970703922,3.68e-05,5301405,229686.680305463,295312.648093482,0,0,0,0,0,-204.865576712376,636796531
0.088344827586207,0.142857142857143,0.1,-13.4618859719832,0.29700859375,13.0091473575141,3.36340636345221,1.38870872115966,3.68000000000001e-05,5301405,135939.109531381,276562.277601776,0,0,0,0,0,-308.18738248597,952749170
0.0883448275862069,0.142857142857143,0.1,-13.6727070638723,0.29700859375,13.4646504844384,3.57848339301403,1.29091085549207,3.68e-05,5301405,135938.226453953,276562.495585649,0,0,0,0,0,-308.640978654901,164134415
0.088344827586207,0.142857142857143,0.1,-13.7959947555573,0.29700859375,13.2451607810108,3.66653175917508,1.23657874980502,3.68e-05,5301405,135937.569703802,276561.861877379,0,0,0,0,0,-308.802836598519,920241454
0.0883448275862069,0.142857142857143,0.1,-13.5377220253943,0.29700859375,13.2941493770029,3.37770777537004,1.52125695869294,3.68e-05,5301405,135939.088889428,276561.426283462,0,0,0,0,0,-308.52328286528,148610199
0.0883448275862069,0.142857142857143,0.1,-14.4744139592222,0.29700859375,13.4649089447698,4.12838124147853,1.52974061878424,3.68000000000001e-05,5301405,135939.842181904,276561.260632649,0,0,0,0,0,-310.049315958374,725800021
0.0883448275862069,0.142857142857143,0.1,-3.02370194380877,0.79691359375,0.697892840565533,-0.229881304306239,-2.94024420428857,3.68e-05,5301405,285936.57539494,126562.023577106,0,0,0,0,0,-174.887841183505,663668744
0.088344827586207,0.142857142857143,0.1,-3.022497076511,0.79691359375,0.690624246060099,-0.234331385448642,-2.93790140117346,3.68e-05,5301405,285936.730900583,126562.827332038,0,0,0,0,0,-174.884575184852,906002940
0.0883448275862069,0.142857142857143,0.1,-3.01904225009403,0.79691359375,0.694518301490307,-0.237089707639281,-2.93643076651821,3.67999999999999e-05,5301405,285937.735231291,126562.943116795,0,0,0,0,0,-174.894348303447,343098289
0.0883448275862069,0.142857142857143,0.1,-3.00849458756621,0.79691359375,0.694638710300549,-0.250939554997874,-2.93671693682343,3.67999999999999e-05,5301405,285937.105039254,126564.636885344,0,0,0,0,0,-174.913130918318,724739297
0.0883448275862069,0.142857142857143,0.1,-3.00611582314175,0.79691359375,0.700367770152196,-0.241679804050239,-2.94581031263967,3.68e-05,5301405,285937.965727544,126563.840589058,0,0,0,0,0,-174.905356588414,137553966
0.0883448275862069,0.142857142857143,0.1,-2.89055954184723,0.04705609375,4.07297211615186,1.49560420262733,-6.25866054048527,3.68e-05,5301405,210937.708794528,201563.044832706,0,0,0,0,0,-248.942843667621,722617165
0.0883448275862069,0.142857142857143,0.1,-2.94210654422324,0.04705609375,0.990248179817563,0.115360031987615,-3.47372077094118,3.68e-05,5301405,210937.21413048,201564.591941089,0,0,0,0,0,-179.777180571417,88472526
0.0883448275862069,0.142857142857143,0.1,-2.94101252826621,0.04705609375,3.85791528214919,1.44358500597088,-6.03186607066425,3.68e-05,5301405,210938.082703255,201562.170200537,0,0,0,0,0,-244.563831786154,455557878
0.0883448275862069,0.142857142857143,0.1,-2.97150987468778,0.04705609375,0.777838382058905,-0.212580604464797,-2.98718453026775,3.68e-05,5301405,210937.373803767,201563.317581598,0,0,0,0,0,-174.67975913066,364874100
0.088344827586207,0.142857142857143,0.1,-2.99516638813597,0.04705609375,0.847317829884976,-0.0481750236207558,-3.16623215502615,3.68e-05,5301405,210937.500008157,201563.581929308,0,0,0,0,0,-175.527585592249,833365755
0.0883448275862069,0.142857142857143,0.1,-7.28049235075492,0.54696109375,6.33465030804402,-0.249638111543767,0.740142669336548,3.68e-05,5301405,60938.6093953,51564.6727911475,0,0,0,0,0,-288.940129975353,711052748
0.0883448275862069,0.142857142857143,0.1,-8.92393260648927,0.54696109375,9.33486690959683,-0.00125074443793685,0.183815080003574,3.67999999999999e-05,5301405,60937.925145168,51564.2372079712,0,0,0,0,0,-297.913189341864,909160852
0.0883448275862069,0.142857142857143,0.1,-6.89810441604065,0.54696109375,10.3085055047365,0.869349787719508,0.573077209590008,3.68e-05,5301405,60936.9780151451,51562.9886525261,0,0,0,0,0,-288.892607564169,815507623
0.0883448275862069,0.142857142857143,0.1,-8.01799874006904,0.54696109375,10.4315967763136,-0.0460456117387642,0.78487759323257,3.68e-05,5301405,60940.2413987899,51563.6396060568,0,0,0,0,0,-299.351820718404,934147819
0.0883448275862069,0.142857142857143,0.1,-6.35806154046042,0.54696109375,4.73921775037249,0.128099335557331,-0.378211818635396,3.68e-05,5301405,60936.745322965,51564.1923501969,0,0,0,0,0,-259.100684538994,910213652
0.0883448275862069,0.142857142857143,0.1,-1.51982939785196,0.42198484375,119.616478380001,-1.55965161533794,4.61620454826509,3.67999999999999e-05,5301405,173439.653170192,164064.611175188,0,0,0,0,0,-416.166694119241,708100270
0.0883448275862069,0.142857142857143,0.1,-0.513383669858127,0.42198484375,23.7524529117452,0.535601594718462,5.08001105735274,3.67999999999999e-05,5301405,173438.42136025,164063.3559864,0,0,0,0,0,-362.900454004144,264206976
0.0883448275862069,0.142857142857143,0.1,-0.854394236939673,0.42198484375,25.5849996041308,-0.471513762587159,6.18885040841864,3.68e-05,5301405,173439.093304622,164063.420531351,0,0,0,0,0,-380.274425450321,761768810
0.0883448275862069,0.142857142857143,0.1,-0.314465211749121,0.42198484375,23.3347002818823,1.01853737880897,5.97271921426353,3.68e-05,5301405,173437.406860648,164062.220372615,0,0,0,0,0,-351.141803242324,579504743
0.0883448275862069,0.142857142857143,0.1,-0.232473224014515,0.42198484375,22.6503683072707,0.348430731470606,5.63018903500859,3.68e-05,5301405,173439.098244579,164063.40163689,0,0,0,0,0,-363.966685654702,666749311
0.0883448275862069,0.142857142857143,0.1,-12.8376387056949,0.92188984375,0.0714610778408765,3.80070655625723,-0.30528290106823,3.68e-05,5301405,23438.427251644,14062.6744105185,0,0,0,0,0,-942.017053121881,916030158
0.0883448275862069,0.142857142857143,0.1,-12.9023291016987,0.92188984375,0.0572550225637047,3.45988841855196,-0.279979804397282,3.68e-05,5301405,23438.9135171236,14064.8435935043,0,0,0,0,0,-940.58974721825,466361032
0.0883448275862069,0.142857142857143,0.1,-12.2946149998731,0.92188984375,14.0354314787721,5.20480137625443,1.07440509171023,3.67999999999999e-05,5301405,23439.8620833845,14064.498696439,0,0,0,0,0,-311.215589917806,742870146
0.0883448275862069,0.142857142857143,0.1,-12.195057837791,0.92188984375,0.0786615610983259,3.26339015340142,-1.2488077660057,3.68e-05,5301405,23437.369040959,14061.7106259439,0,0,0,0,0,-911.525194030345,697834936
0.0883448275862069,0.142857142857143,0.1,-12.5983814343086,0.92188984375,0.0602537616320705,3.60495888704111,-0.884267087797006,3.68e-05,5301405,23437.9444080325,14063.8334072829,0,0,0,0,0,-941.296830134785,850876843
0.0883448275862069,0.142857142857143,0.1,-2.94260565293883,0.17203234375,0.738057054382323,-0.262485594816508,-3.02767394523828,3.68e-05,5301405,98437.1501560651,239063.264723611,0,0,0,0,0,-173.464043486837,604170877
0.0883448275862069,0.142857142857143,0.1,-2.94373341743668,0.17203234375,0.726995664312707,-0.262449138035504,-3.02173420324254,3.68e-05,5301405,98438.2776271832,239063.67838993,0,0,0,0,0,-173.447933966543,236155138
0.0883448275862069,0.142857142857143,0.1,-2.94431028088337,0.17203234375,0.73583857719111,-0.251198347278512,-3.03688847753118,3.67999999999999e-05,5301405,98437.5008324199,239059.82114098,0,0,0,0,0,-173.455379156043,787319295
0.0883448275862069,0.142857142857143,0.1,-2.93582691203003,0.17203234375,0.726774239811263,-0.267531730445092,-3.03156300655551,3.67999999999999e-05,5301405,98437.811060448,239062.138554714,0,0,0,0,0,-173.440336142559,260816100
0.0883448275862069,0.142857142857143,0.1,-2.93584698226057,0.17203234375,0.735900976150584,-0.269450999565708,-3.02848561991342,3.68e-05,5301405,98438.987491434,239063.428034994,0,0,0,0,0,-173.462251061204,142579022
0.0883448275862069,0.142857142857143,0.1,4.74085303203179,0.67193734375,1.85920575431487,3.50052757123414,6.01824923838879,3.68e-05,5301405,248438.572199231,89064.854823381,0,0,0,0,0,-205.390081159585,498059470
0.0883448275862069,0.142857142857143,0.1,4.35363546408925,0.67193734375,1.83369245099036,3.39255569336875,6.18204341688882,3.68e-05,5301405,248435.445965813,89061.5532221138,0,0,0,0,0,-204.787048773758,103283014
0.0883448275862069,0.142857142857143,0.1,4.45574689780804,0.67193734375,1.83533926546536,3.3845310417786,5.89429680263863,3.68e-05,5301405,248437.533948114,89062.9619668937,0,0,0,0,0,-204.82985342427,623850845
0.0883448275862069,0.142857142857143,0.1,4.36524790045881,0.67193734375,1.83202037467531,3.39190661963708,6.06134983662083,3.68e-05,5301405,248438.115217973,89061.4178747901,0,0,0,0,0,-204.788511516532,119289009
0.0883448275862069,0.142857142857143,0.1,4.36953199396356,0.67193734375,1.83619709948336,3.41802638299445,5.85866894163925,3.68000000000001e-05,5301405,248437.399056771,89064.6900661532,0,0,0,0,0,-204.805012565165,462178751
0.0883448275862069,0.142857142857143,0.1,-6.15922507529039,0.804724609375,2.8497717097435,1.31448513434999,-1.57750344159046,3.68e-05,5301405,110155.284857466,203905.599338808,0,0,0,0,0,-239.616459544455,73586017
0.0883448275862069,0.142857142857143,0.1,-7.46689552100213,0.804724609375,6.88545592842083,2.38499113921051,-2.85111489439941,3.68e-05,5301405,110156.863779635,203908.592028783,0,0,0,0,0,-271.962382437121,939367064
0.0883448275862069,0.142857142857143,0.1,-5.43939613394727,0.804724609375,2.4991340423396,1.70689517104987,-2.72131977406925,3.68e-05,5301405,110157.084370021,203907.894303061,0,0,0,0,0,-229.428178087495,891279867
0.0883448275862069,0.142857142857143,0.1,-6.80018025290093,0.804724609375,3.94442346604564,1.66433180821098,-2.2170731475377,3.68e-05,5301405,110157.329653389,203906.69798936,0,0,0,0,0,-252.503045867489,487506228
0.0883448275862069,0.142857142857143,0.1,-7.44391428910983,0.804724609375,12.1997889281242,3.54681807935849,-3.10021895362984,3.68e-05,5301405,110157.195098536,203905.575787056,0,0,0,0,0,-301.391358822308,452929000
0.0883448275862069,0.142857142857143,0.1,4.33955316271789,0.304819609375,1.83464664495167,3.41420402111559,5.94045500723439,3.68e-05,5301405,260155.557557799,53906.546818835,0,0,0,0,0,-204.654903887938,42385595
0.0883448275862069,0.142857142857143,0.1,4.35037160647301,0.304819609375,1.83224924355789,3.418990854725,5.91909564319862,3.68e-05,5301405,260156.427533893,53906.91089184,0,0,0,0,0,-204.654564934411,640598054
0.0883448275862069,0.142857142857143,0.1,4.34704075700594,0.304819609375,1.83649789592245,3.41251177803641,5.93184105155844,3.67999999999999e-05,5301405,260156.989858633,53906.077006235,0,0,0,0,0,-204.654490789533,598637175
0.0883448275862069,0.142857142857143,0.1,4.34611994271187,0.304819609375,1.83489044726117,3.41038925553556,5.94708025435865,3.68e-05,5301405,260156.154154276,53907.4020454373,0,0,0,0,0,-204.655935426029,817682995
0.0883448275862069,0.142857142857143,0.1,4.34181647900387,0.304819609375,1.83111916449238,3.4151253320226,5.9364710614766,3.68e-05,5301405,260155.198310141,53907.2389594604,0,0,0,0,0,-204.65550784626,301163194
0.0883448275862069,0.142857142857143,0.1,3.71437261863877,0.554772109375,1.89067946550518,3.91459008309672,3.68051181966562,3.67999999999999e-05,5301405,185155.309033252,278906.18568004,0,0,0,0,0,-206.343346937125,468473249
0.0883448275862069,0.142857142857143,0.1,4.04331014547884,0.554772109375,1.85533192121432,3.68364128883988,4.45076269107822,3.67999999999999e-05,5301405,185157.624434635,278907.521623388,0,0,0,0,0,-205.362112493261,109061829
0.0883448275862069,0.142857142857143,0.1,3.59859144317418,0.554772109375,1.90593159163998,4.00044919912385,3.45406507857697,3.68e-05,5301405,185155.33066746,278907.060753778,0,0,0,0,0,-206.670569679268,874893074
0.0883448275862069,0.142857142857143,0.1,-3.07302122859114,0.554772109375,0.959347500938329,-0.464030941777636,-2.23312363117879,3.67999999999999e-05,5301405,185159.491169229,278904.110668061,0,0,0,0,0,-180.640886758585,27406836
0.0883448275862069,0.142857142857143,0.1,3.92264462732947,0.554772109375,1.88069782798855,3.77540888529952,4.08422604164613,3.68000000000001e-05,5301405,185153.495172668,278906.664592756,0,0,0,0,0,-205.789548861043,101712068
0.0883448275862069,0.142857142857143,0.1,-13.6770285463931,0.054867109375,120.499414176925,-1.52608730556099,-5.76510071050233,3.68e-05,5301405,35158.1584212747,128905.691567948,0,0,0,0,0,-416.998579961265,459657366
