"sigma_M","gamma","b_3","sigma_P","rho","b_1","b_2","mu_H","N_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
0.758644827586207,0.0588235294117647,-5.52313706945463,0.85940171875,0.878848948979622,6.80148141581987,-3.94323631425613,3.68e-05,5301405,196875.62753203,0,0,0,0,0,-452.125152352541,638632389
0.758644827586207,0.0588235294117647,-5.83458931467488,0.85940171875,0.678460471326091,6.96765862051071,-4.54979847944313,3.68e-05,5301405,196876.802082759,0,0,0,0,0,-466.673308767025,803418278
0.758644827586207,0.0588235294117647,-6.9655922156404,0.85940171875,0.798380513956445,6.37412865630469,-3.01732509797533,3.67999999999999e-05,5301405,196875.63028371,0,0,0,0,0,-459.890077197307,596238557
0.758644827586207,0.0588235294117647,-6.24109212953946,0.85940171875,0.84084944339973,7.58556693673218,-4.04862193530878,3.68000000000001e-05,5301405,196876.075279626,0,0,0,0,0,-463.93398731197,527728905
0.758644827586207,0.0588235294117647,-11.7206315841328,0.23452046875,0.853830422487044,0.939047793894813,-2.27868891390594,3.68e-05,5301405,421876.631178744,0,0,0,0,0,-485.399096686422,377624399
0.758644827586207,0.0588235294117647,-10.6390601534983,0.23452046875,0.878358724686133,0.145262630860112,-1.70266498570499,3.68000000000001e-05,5301405,421872.246520745,0,0,0,0,0,-342.732199908815,779830092
0.758644827586207,0.0588235294117647,-11.7325683267778,0.23452046875,0.779119756516947,0.503826123135354,-1.97892418796992,3.68000000000001e-05,5301405,421876.131300292,0,0,0,0,0,-426.326759571964,650593964
0.758644827586207,0.0588235294117647,-13.8720670671874,0.23452046875,0.706242032691015,1.78521059398251,-3.61026784272471,3.68000000000001e-05,5301405,421874.883855592,0,0,0,0,0,-499.505831567903,581723153
0.758644827586207,0.0588235294117647,-11.032836401505,0.23452046875,0.827083522301512,0.402191318533022,-1.74366974755332,3.67999999999999e-05,5301405,421876.894564011,0,0,0,0,0,-410.252939457184,750624429
0.758644827586207,0.0588235294117647,0.419683125689802,0.73442546875,0.48361826469701,3.66650895849595,2.30537777542665,3.68e-05,5301405,121876.891003441,0,0,0,0,0,-214.876784748981,379559328
0.758644827586207,0.0588235294117647,0.344113070132773,0.73442546875,0.509561684850271,3.72499799040104,2.21037587645098,3.68e-05,5301405,121875.112252535,0,0,0,0,0,-214.779488928043,434875643
0.758644827586207,0.0588235294117647,0.330463098867691,0.73442546875,0.532054176913616,3.74652614553006,2.13707151021488,3.68e-05,5301405,121874.183258113,0,0,0,0,0,-214.870866336444,480534386
0.758644827586207,0.0588235294117647,0.36867274255975,0.73442546875,0.520120822729831,3.75388971879621,2.14766087222813,3.68e-05,5301405,121875.008864338,0,0,0,0,0,-214.812118471292,562489882
0.758644827586207,0.0588235294117647,0.252423290920287,0.73442546875,0.547930645907119,3.71733439666308,2.16439051131628,3.67999999999999e-05,5301405,121876.132467296,0,0,0,0,0,-214.966543436257,430101185
0.758644827586207,0.0588235294117647,-7.10388284927694,0.98437796875,0.59096926753941,2.32131384792953,-6.88559000243006,3.68e-05,5301405,571875.406921939,0,0,0,0,0,-283.890997421893,855412131
0.758644827586207,0.0588235294117647,-5.61108425018398,0.98437796875,0.484816832005968,-0.206556821816607,-4.09827589046195,3.68e-05,5301405,571874.820160717,0,0,0,0,0,-188.307792156269,345620857
0.758644827586207,0.0588235294117648,-6.74542920768911,0.98437796875,0.582530057211457,2.01477574972524,-6.56993528732004,3.68000000000001e-05,5301405,571874.139783937,0,0,0,0,0,-261.620883126034,557605991
0.758644827586207,0.0588235294117647,-5.89880820725147,0.98437796875,0.642375734781216,-0.0453437695695752,-4.21185047242166,3.68e-05,5301405,571875.12936878,0,0,0,0,0,-191.390112847456,233190775
0.758644827586207,0.0588235294117647,-5.35681799885279,0.98437796875,0.423867049827655,-0.38831241670967,-3.97204676985985,3.68e-05,5301405,571874.101310562,0,0,0,0,0,-185.690900597463,1038619082
0.758644827586207,0.0588235294117647,4.04137936691858,0.48447296875,0.352300499021474,-0.552787781791532,-0.250063150882752,3.68000000000001e-05,5301405,271874.169989313,0,0,0,0,0,-445.191625602758,264533427
0.758644827586207,0.0588235294117647,2.09361775671268,0.48447296875,0.542943093565845,-0.0626430983894063,1.84448298406723,3.68e-05,5301405,271873.434547382,0,0,0,0,0,-397.327070941147,208183855
0.758644827586207,0.0588235294117647,3.89779738100998,0.48447296875,0.520676986334174,-1.52693027688962,0.308478177090289,3.67999999999999e-05,5301405,271876.83591245,0,0,0,0,0,-434.227530800132,159850190
0.758644827586207,0.0588235294117647,1.97829764346772,0.48447296875,0.640570506316083,0.124404480153627,1.96482305485621,3.68e-05,5301405,271873.972976999,0,0,0,0,0,-397.589055639041,537374118
0.758644827586207,0.0588235294117647,2.72189997735332,0.48447296875,0.651029078377221,-0.840993859837921,1.43559271739817,3.68e-05,5301405,271877.3081857,0,0,0,0,0,-412.376295076341,478775554
0.758644827586207,0.0588235294117647,-16.0186449486715,0.79691359375,0.713617090530835,-0.0838459555133904,1.08404762798445,3.68e-05,5301405,384374.456419964,0,0,0,0,0,-628.481586115,346393201
0.758644827586207,0.0588235294117647,-13.6193824927128,0.79691359375,0.814456591184489,-0.817150701712642,1.04946651940821,3.68000000000001e-05,5301405,384376.357753228,0,0,0,0,0,-438.238636905599,679497230
0.758644827586207,0.0588235294117647,-13.877669812293,0.79691359375,0.674650478032837,0.196796282234922,1.26617352454463,3.68000000000001e-05,5301405,384374.746430676,0,0,0,0,0,-577.396225643391,20945471
0.758644827586207,0.0588235294117647,-14.2655899433199,0.79691359375,0.762730063658561,-0.175740443148642,1.62917544454363,3.68e-05,5301405,384374.6030516,0,0,0,0,0,-564.368579053872,378824593
0.758644827586207,0.0588235294117647,-13.5561722278798,0.79691359375,0.742560591311038,-0.114087524232897,1.07725139217191,3.68e-05,5301405,384374.703480438,0,0,0,0,0,-535.863302178214,323592704
0.758644827586207,0.0588235294117647,-1.86612622742319,0.29700859375,0.769979524488391,6.00891367437059,-5.88512950483449,3.68e-05,5301405,84376.5169129169,0,0,0,0,0,-473.839607056327,422486947
0.758644827586207,0.0588235294117647,-3.83828649349995,0.29700859375,0.530966520385669,5.62438418563226,-5.01967823840064,3.68e-05,5301405,84375.3348319443,0,0,0,0,0,-498.64154809817,559468412
0.758644827586207,0.0588235294117647,-3.62002072429283,0.29700859375,0.905897305375783,6.37904485452636,-6.43291993846289,3.68e-05,5301405,84375.4683619182,0,0,0,0,0,-485.096639735164,575505779
0.758644827586207,0.0588235294117647,-3.71545676338713,0.29700859375,0.719692579929581,5.42357150076566,-5.51895583966226,3.68e-05,5301405,84377.6978827928,0,0,0,0,0,-496.293881392952,557363180
0.758644827586207,0.0588235294117647,-3.3505865320896,0.29700859375,0.652427687992629,5.78339323517651,-5.72484232726792,3.67999999999999e-05,5301405,84374.821429851,0,0,0,0,0,-494.351130974586,797441388
0.758644827586207,0.0588235294117647,-3.40750628177782,0.04705609375,0.805020938153533,7.1306564303485,8.57741986625084,3.68e-05,5301405,534376.753530715,0,0,0,0,0,-235.350875907287,709480800
0.758644827586207,0.0588235294117647,-2.5118731601381,0.04705609375,0.634118002560698,6.44070061118883,7.7930324209133,3.68e-05,5301405,534376.603813024,0,0,0,0,0,-231.186749879133,56503443
0.758644827586207,0.0588235294117647,-3.42697094083423,0.04705609375,0.942347083199602,7.22161821793406,7.97311224383614,3.68e-05,5301405,534376.42241336,0,0,0,0,0,-237.922534071155,511958750
0.758644827586207,0.0588235294117647,-3.58697679323965,0.04705609375,0.89977621137475,7.22014867546337,8.29362402500724,3.68e-05,5301405,534374.539646664,0,0,0,0,0,-237.304606680203,123473592
0.758644827586207,0.0588235294117647,-2.91062014947461,0.04705609375,0.63349796510123,6.65683044339272,8.42171476696216,3.68e-05,5301405,534374.625005787,0,0,0,0,0,-231.735293115324,840754091
0.758644827586207,0.0588235294117647,2.74903043232473,0.54696109375,0.339434409675112,3.0401361325815,-1.62423233870104,3.68e-05,5301405,234375.542643073,0,0,0,0,0,-433.386909003763,386830871
0.758644827586207,0.0588235294117647,2.69750348429776,0.54696109375,0.360109107667149,4.0405272932649,-0.742219178584383,3.68e-05,5301405,234377.272953548,0,0,0,0,0,-392.60586857561,134882172
0.758644827586207,0.0588235294117647,3.2932336654468,0.54696109375,0.3312359175314,2.14206597136513,-2.18081224830705,3.68e-05,5301405,234377.306432012,0,0,0,0,0,-441.561710878343,1003859081
0.758644827586207,0.0588235294117647,2.17529566228075,0.54696109375,0.556399841297867,4.18336382680298,-0.88052561787388,3.68e-05,5301405,234376.492888886,0,0,0,0,0,-375.784258808201,648357417
0.758644827586207,0.0588235294117647,2.77724817291722,0.54696109375,0.253002115106482,3.21187007258826,-2.65168365473803,3.68e-05,5301405,234373.865650622,0,0,0,0,0,-452.138593483675,74250680
0.758644827586207,0.0588235294117647,-6.26041667428771,0.42198484375,0.724716330819153,3.88070545478717,-0.38529810406624,3.68e-05,5301405,309375.164611154,0,0,0,0,0,-322.095821464907,968213589
0.758644827586207,0.0588235294117647,-5.44315223696442,0.42198484375,0.827582414276304,1.18295809320985,-0.874940642902519,3.68e-05,5301405,309375.630048894,0,0,0,0,0,-217.076817001579,389895311
0.758644827586207,0.0588235294117647,-5.78226199918604,0.42198484375,0.788918236882687,2.32814936266566,-0.428121499658108,3.68e-05,5301405,309374.471068274,0,0,0,0,0,-243.626895867526,161771006
0.758644827586207,0.0588235294117647,-5.74811734617419,0.42198484375,0.855208077180981,1.68994261520276,-0.716629147867954,3.68e-05,5301405,309375.036714248,0,0,0,0,0,-224.594187335203,191602216
0.758644827586207,0.0588235294117647,-6.83881228228268,0.42198484375,0.796278048564858,4.01860686048146,-0.441266238187195,3.68e-05,5301405,309377.730215195,0,0,0,0,0,-327.948039736315,377563418
0.758644827586207,0.0588235294117647,0.564073176795156,0.92188984375,0.446793937111479,3.13721301254764,4.37007362532465,3.68e-05,5301405,9375.57840343348,0,0,0,0,0,-218.611303799091,378738102
0.758644827586207,0.0588235294117647,0.543065494539757,0.92188984375,0.415302528173434,3.06110486006002,4.91932856106233,3.68e-05,5301405,9375.73544717778,0,0,0,0,0,-220.12868711147,105620372
0.758644827586207,0.0588235294117647,0.568373792311026,0.92188984375,0.43513493225903,3.09756986038503,4.53503157087876,3.68e-05,5301405,9376.79850181732,0,0,0,0,0,-219.101683281547,423357740
0.758644827586207,0.0588235294117647,0.627203570848906,0.92188984375,0.408722631691093,3.04862037619509,4.82657376183037,3.68e-05,5301405,9377.94992742632,0,0,0,0,0,-219.97512264536,1037999868
0.758644827586207,0.0588235294117647,0.589829451288214,0.92188984375,0.43101118057399,3.21510664438068,3.9609316240758,3.68e-05,5301405,9376.34601354301,0,0,0,0,0,-217.569797542704,913007537
0.758644827586207,0.0588235294117647,-8.22291202677454,0.67193734375,0.869240856721622,-1.82383678884856,-0.964665031358136,3.68e-05,5301405,459376.101150744,0,0,0,0,0,-264.746351013099,1062567914
0.758644827586207,0.0588235294117647,-8.7352935023468,0.67193734375,0.879634325107883,-2.26472430395697,-0.68594002851707,3.68e-05,5301405,459375.6771873,0,0,0,0,0,-316.480618384513,848139378
0.758644827586207,0.0588235294117647,-9.88493162016301,0.67193734375,0.824718019630579,-2.79908092416785,-1.37921989031764,3.67999999999999e-05,5301405,459373.753149662,0,0,0,0,0,-532.60954179037,420049951
0.758644827586207,0.0588235294117647,-8.76275792048203,0.67193734375,0.890146934690272,-0.597482121510762,-1.29030106398404,3.68e-05,5301405,459375.27426068,0,0,0,0,0,-233.982077174592,950069618
0.758644827586207,0.0588235294117647,-8.3065135799832,0.67193734375,0.899467430980286,-2.96402140300948,-1.27485562851208,3.68e-05,5301405,459377.18149062,0,0,0,0,0,-427.461116116129,690060140
0.758644827586207,0.0588235294117647,1.36625279385386,0.17203234375,0.757545272609329,1.97306425849957,1.07080243708575,3.68e-05,5301405,159375.698763433,0,0,0,0,0,-408.46862045072,568655096
0.758644827586207,0.0588235294117647,0.454207983920915,0.17203234375,0.566465399248787,3.6320679577136,2.0439211043045,3.68e-05,5301405,159376.739191475,0,0,0,0,0,-216.475417045605,332393256
0.758644827586207,0.0588235294117647,0.467895126676429,0.17203234375,0.571201662990555,3.63752903294294,2.04706424826333,3.68e-05,5301405,159373.700650312,0,0,0,0,0,-216.479719441386,264320937
0.758644827586207,0.0588235294117647,0.470213735328514,0.17203234375,0.5646620658966,3.63330461760309,2.03250356243943,3.68e-05,5301405,159376.074333503,0,0,0,0,0,-216.46561893651,883669455
0.758644827586207,0.0588235294117647,1.78786353652379,0.17203234375,0.526423211423909,1.0538615593125,0.718591603402792,3.68e-05,5301405,159376.142606952,0,0,0,0,0,-415.189204499867,743448951
0.758644827586207,0.0588235294117647,-9.00394274814039,0.26576453125,0.809854530386432,9.77342167157347,8.39991552576637,3.68e-05,5301405,215625.249173714,0,0,0,0,0,-325.394343969894,546673933
0.758644827586207,0.0588235294117647,-8.62394807089889,0.26576453125,0.835005894455298,9.54026726629361,8.56541771182307,3.68e-05,5301405,215624.925967044,0,0,0,0,0,-308.139146087148,202055795
0.758644827586207,0.0588235294117647,-7.69050762459729,0.26576453125,0.828661780010208,9.86126875273764,8.54336769327786,3.68e-05,5301405,215624.527415178,0,0,0,0,0,-283.41259366074,577698278
0.758644827586207,0.0588235294117647,-7.10945078551942,0.26576453125,0.849847121336734,9.63602215756708,8.06419373765912,3.68e-05,5301405,215627.124326548,0,0,0,0,0,-277.266618719845,536100089
0.758644827586207,0.0588235294117647,-8.76370187017166,0.26576453125,0.868808838510672,10.0023309232136,8.55658757728173,3.67999999999999e-05,5301405,215626.206244039,0,0,0,0,0,-308.105961990966,21344165
0.758644827586207,0.0588235294117647,0.264845995391574,0.76566953125,0.590076780593715,3.8817601790106,1.73118067590144,3.68e-05,5301405,515625.722870659,0,0,0,0,0,-215.406001843622,516536732
0.758644827586207,0.0588235294117647,0.278787039808711,0.76566953125,0.526208462790268,3.77200230571322,2.12556256401877,3.68e-05,5301405,515625.537918415,0,0,0,0,0,-214.590314683126,56151792
0.758644827586207,0.0588235294117647,0.186088374837074,0.76566953125,0.613150736833973,3.83262844150605,2.10121663816109,3.68e-05,5301405,515626.508579099,0,0,0,0,0,-214.864215315151,393595959
0.758644827586207,0.0588235294117647,-1.17281958170738,0.76566953125,0.319711646841953,4.31219319173411,-1.58302579892766,3.68000000000001e-05,5301405,515626.047130045,0,0,0,0,0,-376.741723874691,442858821
0.758644827586207,0.0588235294117647,-0.0596864216118742,0.76566953125,0.432589756634593,4.70361105648747,-0.883389437832605,3.68e-05,5301405,515626.324543287,0,0,0,0,0,-359.036075184664,818827248
0.758644827586207,0.0588235294117647,-6.09911567474073,0.51571703125,0.415731215332004,1.22959309894837,0.369428416942176,3.68e-05,5301405,65627.3793580341,0,0,0,0,0,-284.513756056023,399994046
0.758644827586207,0.0588235294117647,-6.49637920175641,0.51571703125,0.292826626731918,0.383362901278078,0.594870180120678,3.68e-05,5301405,65622.7434235205,0,0,0,0,0,-393.196610689601,803910150
0.758644827586207,0.0588235294117647,-4.17538641610469,0.51571703125,0.16413464130191,-0.285744663235328,-1.17700651705548,3.67999999999999e-05,5301405,65627.033605933,0,0,0,0,0,-205.600935062744,919266519
0.758644827586207,0.0588235294117647,-4.77364626250872,0.51571703125,0.364926517105136,0.212705833662727,-0.9126806562431,3.67999999999999e-05,5301405,65624.9830528629,0,0,0,0,0,-212.162251914438,35516186
0.758644827586207,0.0588235294117647,-6.10525856451546,0.51571703125,0.335192662516032,0.0549701549146403,0.523772488921133,3.68e-05,5301405,65624.9083090498,0,0,0,0,0,-424.525425658319,740492917
0.758644827586207,0.0588235294117647,7.72123947327653,0.01581203125,0.298082339673526,7.43657802765036,4.26825185659729,3.68e-05,5301405,365624.373157299,0,0,0,0,0,-263.582581771654,134994902
0.758644827586207,0.0588235294117647,7.52014540374074,0.01581203125,0.296857532744027,8.34299106972507,4.24775795992872,3.68e-05,5301405,365626.081178617,0,0,0,0,0,-263.527305034014,303848421
0.758644827586207,0.0588235294117647,7.18741530991483,0.01581203125,0.294374548371246,7.14026473480686,4.68511540358331,3.68e-05,5301405,365625.900896637,0,0,0,0,0,-263.189026023785,719927548
0.758644827586207,0.0588235294117647,7.00028081468152,0.01581203125,0.297062870458935,7.39410724333673,4.67920858563253,3.68e-05,5301405,365623.222530106,0,0,0,0,0,-263.22771735253,735433331
0.758644827586207,0.0588235294117647,6.85249479473632,0.01581203125,0.298699501352969,7.94038808196483,4.24175819830369,3.68e-05,5301405,365624.15544947,0,0,0,0,0,-263.75186881269,618615231
0.758644827586207,0.0588235294117647,-4.31582206210311,0.89064578125,0.0742522793758059,-1.27196407063488,-3.33320608673855,3.68e-05,5301405,290623.354712135,0,0,0,0,0,-171.942788511774,18801792
0.758644827586207,0.0588235294117647,-4.42624360447144,0.89064578125,0.125728234978776,-1.28471854749018,-3.4179129810478,3.68e-05,5301405,290625.215733149,0,0,0,0,0,-173.522411392935,581936267
0.758644827586207,0.0588235294117647,-4.33397841205513,0.89064578125,0.0704261168660366,-1.27374836459033,-3.28263929457509,3.68e-05,5301405,290626.054487871,0,0,0,0,0,-171.832494434573,1049637751
0.758644827586207,0.0588235294117647,-4.28664850738609,0.89064578125,0.0624446134453677,-1.31444154875166,-3.226331409411,3.68000000000001e-05,5301405,290624.687413603,0,0,0,0,0,-171.545904087204,671605758
0.758644827586207,0.0588235294117647,-4.16779693862322,0.89064578125,0.0444170882867396,-1.31894664885953,-3.14441627171787,3.68e-05,5301405,290624.570732071,0,0,0,0,0,-170.849276457824,907623363
