"sigma_P","gamma","b_3","sigma_M","rho","b_1","b_2","mu_H","N_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
0.00019,0.0588235294117647,-8.79348457914841,1.91035208846117,0.921948679197718,0.531019590429893,-3.69756504383699,3.68e-05,5301405,178125.048958576,0,0,0,0,0,-212.629140779757,968951650
0.00019,0.0588235294117647,-8.38235608517211,1.91811479107324,0.866693147291508,0.426145891776505,-3.59398550760611,3.68e-05,5301405,178126.369332775,0,0,0,0,0,-208.449069202515,879240832
0.00019,0.0588235294117647,-8.42064877109678,1.83837718469517,0.919121577722316,0.468800861632702,-3.67635359623919,3.68e-05,5301405,178127.636398838,0,0,0,0,0,-208.195915337904,155944528
0.00019,0.0588235294117647,-4.17436003903682,0.66733861096089,0.0440267232151604,-1.20564502780637,-3.07840572991014,3.68e-05,5301405,478125.124942925,0,0,0,0,0,-170.072863532909,941114360
0.00019,0.0588235294117647,-4.16517886534259,0.663855423986842,0.0439222194821565,-1.20918952525891,-3.08598300512576,3.68e-05,5301405,478125.229710406,0,0,0,0,0,-170.068152063206,454009199
0.00019,0.0588235294117647,-4.16884229891957,0.667182964003665,0.0437528702960266,-1.20830702879223,-3.0787394409173,3.68e-05,5301405,478125.212561629,0,0,0,0,0,-170.070372907936,693761704
0.00019,0.0588235294117647,-4.16478501241197,0.662021884998078,0.0437577447785623,-1.20723143248255,-3.08743656020147,3.68e-05,5301405,478125.159690563,0,0,0,0,0,-170.06299566796,787925126
0.00019,0.0588235294117647,-4.16709216039027,0.665280654908364,0.0435601868487814,-1.20985482396284,-3.08012931763145,3.68e-05,5301405,478124.792008094,0,0,0,0,0,-170.065927614341,743875631
0.00019,0.0588235294117647,-4.14770620741737,0.89066522721748,0.0587295206900753,-1.50234151966771,-2.71297092290163,3.68e-05,5301405,28126.0991067722,0,0,0,0,0,-178.524210198641,56969255
0.00019,0.0588235294117647,-4.92493095120296,1.15308796766959,0.295760580796501,-0.88647588419873,-2.97968560475442,3.68e-05,5301405,28126.2256454131,0,0,0,0,0,-187.477488648295,431029801
0.00019,0.0588235294117647,-4.50199216476479,1.00728622440844,0.121792418726434,-1.23900495024273,-2.78309799899202,3.68e-05,5301405,28125.7516247357,0,0,0,0,0,-182.307790885479,355318287
0.00019,0.0588235294117647,-4.52736097918141,1.02439439107763,0.130293580770637,-1.18897957979917,-2.83822738846308,3.68000000000001e-05,5301405,28125.4885583931,0,0,0,0,0,-182.751691740275,912931104
0.00019,0.0588235294117647,-4.6613986045372,1.07410820446812,0.175672450093076,-1.07519943929555,-2.8962069675139,3.67999999999999e-05,5301405,28126.7895001106,0,0,0,0,0,-184.486932420149,237925579
0.00019,0.0588235294117647,-0.0557905279164787,1.49943296967711,0.460548970580482,3.72573896436781,5.48209911771839,3.68000000000001e-05,5301405,328125.306440259,0,0,0,0,0,-196.050173795609,578679185
0.00019,0.0588235294117647,-0.047656126939562,1.49547095952968,0.46150795665747,3.72147605790691,5.44409199043744,3.68e-05,5301405,328125.296842122,0,0,0,0,0,-196.045998494409,557063439
0.00019,0.0588235294117647,-0.0617126609696251,1.49953510635904,0.461605120122095,3.72721447257215,5.45768786235399,3.68e-05,5301405,328125.538610254,0,0,0,0,0,-196.049927861937,37089812
0.00019,0.0588235294117647,0.513653736905474,1.44858271320468,0.563732779629152,3.60233286886389,2.1097198428182,3.67999999999999e-05,5301405,328124.678614935,0,0,0,0,0,-194.728236989529,373710964
0.00019,0.0588235294117647,0.668110245173784,1.47150743260934,0.581101563589646,3.40097075168722,2.99773877869552,3.68e-05,5301405,328126.540628258,0,0,0,0,0,-195.425643238894,988848090
0.00019,0.0588235294117647,-7.42727854632577,6.27723663532131,0.626885331029565,2.62860258349672,5.5640797130267,3.67999999999999e-05,5301405,145313.801618139,0,0,0,0,0,-277.946280653053,259523860
0.00019,0.0588235294117647,-4.82654612952929,2.03540028366186,0.784243227039788,4.65893783456621,7.15039947598351,3.68e-05,5301405,145312.719267518,0,0,0,0,0,-217.521521417273,480418131
0.00019,0.0588235294117647,-6.30356251028898,4.4189282746454,0.754804953335342,2.82427918480277,5.24295838986935,3.68e-05,5301405,145312.312197115,0,0,0,0,0,-262.979511709253,490139021
0.00019,0.0588235294117647,-5.31602887898368,2.7587670656846,0.748958722611646,3.79264591136739,6.37432527661073,3.68e-05,5301405,145315.303017784,0,0,0,0,0,-234.646322705137,776547464
0.00019,0.0588235294117647,-5.92369460503006,3.21027050352718,0.852720534076828,3.53565551091394,6.10219696714371,3.68e-05,5301405,145313.444868166,0,0,0,0,0,-242.710312280412,341360101
0.00019,0.0588235294117647,0.435773525186256,1.44326072333625,0.605101839096272,3.63830226502011,2.00515745426586,3.68e-05,5301405,445312.900797636,0,0,0,0,0,-194.705598698543,462108965
0.00019,0.0588235294117647,4.38755594442057,1.88349198166446,0.364989638396832,6.9240221147956,3.46430347521775,3.68e-05,5301405,445310.519601215,0,0,0,0,0,-205.449291617997,11061042
0.00019,0.0588235294117647,0.468863741267534,1.44466936687589,0.585415092296437,3.62794461452349,2.02694741521507,3.67999999999999e-05,5301405,445312.546689068,0,0,0,0,0,-194.697828215738,726512471
0.00019,0.0588235294117647,0.467582069912767,1.44508482877572,0.585667384104862,3.62690334706447,2.03307142214304,3.67999999999999e-05,5301405,445312.337257018,0,0,0,0,0,-194.699105577755,838771898
0.00019,0.0588235294117647,2.65474052902212,1.84621488826781,0.351877411056138,5.42117916724988,4.00349472555926,3.68e-05,5301405,445311.538270611,0,0,0,0,0,-204.907015021863,415203847
0.00019,0.0588235294117647,-13.4008817723731,9.03447886874573,0.80507096116607,5.83344292309238,0.552442692413515,3.68e-05,5301405,295313.373102445,0,0,0,0,0,-300.51940580488,625972134
0.00019,0.0588235294117647,-12.7555446081828,9.33178398047944,0.830180038706749,6.25785456790114,0.585459038947415,3.68e-05,5301405,295312.102929802,0,0,0,0,0,-300.559983386264,126980212
0.00019,0.0588235294117647,-13.2523995321194,9.15754916521092,0.734772248471936,5.30145056350475,1.51427713671233,3.68000000000001e-05,5301405,295312.279910833,0,0,0,0,0,-300.17740454845,213203317
0.00019,0.0588235294117647,-12.9105175375053,9.70017090345736,0.811119065447049,6.426697435071,1.03359402405614,3.68e-05,5301405,295313.60336729,0,0,0,0,0,-301.828355392745,71859809
0.00019,0.0588235294117647,-13.5528218742224,10.5546390652886,0.875746726334763,7.52472932868203,0.637943263483198,3.68e-05,5301405,295312.272141197,0,0,0,0,0,-303.490642447245,740347024
0.00019,0.0588235294117647,-4.21165348572042,0.718692203748168,0.0530359269693121,-1.11624802366413,-3.06798600798803,3.68e-05,5301405,595313.545512652,0,0,0,0,0,-172.600225181677,1048519655
0.00019,0.0588235294117647,-4.22448363114071,0.723213037583412,0.0533061052158437,-1.1103660474742,-3.06865396691571,3.68e-05,5301405,595314.099561207,0,0,0,0,0,-172.59393115417,233179737
0.00019,0.0588235294117647,-4.60864644573385,0.84848742553728,0.152695917423368,-0.970076345098803,-3.40626718935227,3.68e-05,5301405,595312.902804834,0,0,0,0,0,-177.805783049396,365085172
0.00019,0.0588235294117647,-4.22391039867523,0.722826464441712,0.0536631234371709,-1.11000469905348,-3.07198660943328,3.67999999999999e-05,5301405,595311.278511058,0,0,0,0,0,-172.598293006521,643348286
0.00019,0.0588235294117647,-4.30760362350063,0.732479569533653,0.0605070171051959,-1.06029382913493,-3.13956967958699,3.67999999999999e-05,5301405,595313.439365527,0,0,0,0,0,-172.764007374117,146641203
0.00019,0.0588235294117647,-13.7566630994775,9.81330722530305,0.830095743323296,5.22505347161225,-0.137706313929912,3.68e-05,5301405,70312.1535229887,0,0,0,0,0,-303.243617856152,77278430
0.00019,0.0588235294117647,-14.9034168227497,12.4503257362261,0.823105774466882,4.23315503101668,-0.381930706731802,3.68e-05,5301405,70313.3320738229,0,0,0,0,0,-309.396065069049,644034715
0.00019,0.0588235294117647,-15.0396060208008,13.0017922601323,0.867147547739959,3.94333844492692,-0.466118869267927,3.68e-05,5301405,70312.3215609415,0,0,0,0,0,-309.842287214173,124388271
0.00019,0.0588235294117647,-15.2875570804581,11.4431814877379,0.733785949500898,5.64604701385272,-0.219268086517753,3.67999999999999e-05,5301405,70314.6553813534,0,0,0,0,0,-309.768071684358,215123588
0.00019,0.0588235294117647,-14.1910817307525,9.78658880386153,0.790778283325162,5.44415862580906,-0.202444559895898,3.68e-05,5301405,70311.0941273484,0,0,0,0,0,-304.763460606184,863410714
0.00019,0.0588235294117647,0.0925459068055163,1.45816968621017,0.787945706371431,3.68093720816259,1.93211199535205,3.68e-05,5301405,370311.148273386,0,0,0,0,0,-195.11997574155,967735691
0.00019,0.0588235294117647,-1.08011120436784,1.58070535316866,0.85529084661147,3.83250285164699,1.74539027835586,3.68000000000001e-05,5301405,370315.07260908,0,0,0,0,0,-199.591739485953,396730941
0.00019,0.0588235294117647,-0.462529603606144,1.50067885013265,0.812368980503309,3.76790800666885,1.72717890541,3.68000000000001e-05,5301405,370313.442778112,0,0,0,0,0,-196.446899467766,827694989
0.00019,0.0588235294117647,-2.33062986270192,2.04755538002133,0.839547075515549,3.74496219604971,2.24267753733163,3.68e-05,5301405,370313.993426727,0,0,0,0,0,-211.428347144114,743937690
0.00019,0.0588235294117647,-0.243341006587685,1.50656848050199,0.600321400166248,3.85802440892359,5.04154341991341,3.68e-05,5301405,370315.008623953,0,0,0,0,0,-196.287112397757,401742736
0.00019,0.0588235294117647,-11.88975886835,0.0229937447069622,0.0264722037919803,-1.62177136429531,-0.812510763326383,3.68e-05,5301405,220313.675430582,0,0,0,0,0,-926.310886506743,870676229
0.00019,0.0588235294117647,-11.6905564190057,0.0107251143133177,0.105788578477054,-2.95205847430218,-2.36174241762104,3.68e-05,5301405,220313.837667823,0,0,0,0,0,-984.036572028264,716769632
0.00019,0.0588235294117647,-11.7145891444321,0.0110079665145593,0.105871355049221,-3.21876733097054,-2.29551192604135,3.68e-05,5301405,220313.337734442,0,0,0,0,0,-984.051586226882,312115439
0.00019,0.0588235294117647,-10.2146424125971,0.0529543109957502,0.0451745883603874,-0.729280072949112,-1.13521424769658,3.68e-05,5301405,220314.32030845,0,0,0,0,0,-847.807979903994,110542697
0.00019,0.0588235294117647,-11.4395437056982,0.0101065204292892,0.0947694869369445,-2.82721051345206,-2.31743335559294,3.68e-05,5301405,220313.355935611,0,0,0,0,0,-984.01469993048,144221822
0.00019,0.0588235294117647,0.556122761342832,1.44606041229724,0.558131362087107,3.58021864324827,2.2014497622143,3.68e-05,5301405,520313.806553415,0,0,0,0,0,-194.736464276396,1003639570
0.00019,0.0588235294117647,-0.0478314106654805,1.4966617611089,0.461285405232636,3.71881540223614,5.4796520256411,3.68e-05,5301405,520312.228659382,0,0,0,0,0,-196.028700516318,425514610
0.00019,0.0588235294117647,0.522100323591017,1.44552531822805,0.579135112369832,3.58555376931142,2.19981910215186,3.68e-05,5301405,520313.234956077,0,0,0,0,0,-194.740826066342,754491122
0.00019,0.0588235294117647,-0.051980813634674,1.49936647051588,0.458635738721023,3.71768504580679,5.4835814338205,3.68e-05,5301405,520312.752926232,0,0,0,0,0,-196.031485312197,118684564
0.00019,0.0588235294117647,-0.0492230598433224,1.49916584288904,0.461689082916704,3.72215569726249,5.47119231707562,3.68e-05,5301405,520312.306770593,0,0,0,0,0,-196.030501357389,414815355
0.0346662068965517,0.0588235294117647,-6.62842802612812,1.50049517393788,0.926918766132599,0.210951788339304,-0.57895015830779,3.68000000000001e-05,5301405,346877.048754798,0,0,0,0,0,-200.717391055807,341208414
0.0346662068965517,0.0588235294117647,-5.99358558541669,1.36142669147366,0.833686085392927,0.444266328329121,-0.779340080255293,3.68e-05,5301405,346874.748147333,0,0,0,0,0,-198.471823545669,1002993043
0.0346662068965517,0.0588235294117647,-8.1850489352373,1.91145218104093,0.898404306421849,0.890361938814132,0.0641146520684802,3.68e-05,5301405,346874.310448457,0,0,0,0,0,-216.559985744879,527807388
0.0346662068965517,0.0588235294117647,-6.49812590064438,1.5224733402129,0.815487497300028,0.451763877786655,-0.593994987377425,3.68e-05,5301405,346873.182312222,0,0,0,0,0,-201.135003120996,695269235
0.0346662068965517,0.0588235294117647,-6.56087883362058,1.49489094920984,0.85329245938584,0.407543927030635,-0.583080087349245,3.68e-05,5301405,346876.349782837,0,0,0,0,0,-201.137555699154,862050680
0.0346662068965517,0.0588235294117647,-4.25892606575876,0.649346663650891,0.466435402884965,-1.40822183668104,-3.64045121718843,3.67999999999999e-05,5301405,46875.4852000247,0,0,0,0,0,-173.278369727008,772909542
0.0346662068965517,0.0588235294117647,-4.37325872821101,0.612294839235188,0.574834205650388,-1.34656349982389,-3.63531646099437,3.67999999999999e-05,5301405,46878.2273270958,0,0,0,0,0,-172.806192476062,124426614
0.0346662068965517,0.0588235294117647,-4.07560370440141,0.808728075566894,0.619859422158288,-1.28538926124627,-4.02389987615598,3.68e-05,5301405,46874.3075210033,0,0,0,0,0,-176.786441369452,431827205
0.0346662068965517,0.0588235294117647,-4.34446723148686,0.630417437307348,0.548611116779352,-1.37832511852039,-3.61724889503819,3.68e-05,5301405,46877.4447462808,0,0,0,0,0,-172.989685499581,578272281
0.0346662068965517,0.0588235294117647,-2.55024436087567,1.54640750645226,0.627907946246687,-1.74732455731058,-5.17518659490273,3.68e-05,5301405,46875.8800129837,0,0,0,0,0,-197.288275314864,484127304
0.0346662068965517,0.0588235294117647,-13.1319348635527,5.28572832540499,0.888095488664205,0.0964179939468583,1.69743690977314,3.68e-05,5301405,496875.724998275,0,0,0,0,0,-268.12171436457,814771370
0.0346662068965517,0.0588235294117647,-13.1976168337825,4.79107182132076,0.853484333865951,0.490526565921307,1.7096333481855,3.68e-05,5301405,496877.600536189,0,0,0,0,0,-270.077772158601,1057332534
0.0346662068965517,0.0588235294117647,-13.7735261189791,6.32872506961118,0.799035968462403,0.864543879219139,1.92814169016668,3.68e-05,5301405,496873.369130236,0,0,0,0,0,-277.815437004932,945184376
0.0346662068965517,0.0588235294117647,-12.6394031051521,4.49046548001669,0.839559277247733,0.0866751713199212,1.49336492000981,3.68e-05,5301405,496873.210536992,0,0,0,0,0,-263.528578041286,970426596
0.0346662068965517,0.0588235294117647,-13.4471674294052,5.73899185935559,0.801634268791734,0.339622587607675,1.81432808191041,3.68e-05,5301405,496875.85735453,0,0,0,0,0,-273.643567891131,292573316
0.0346662068965517,0.0588235294117647,-4.78637963097617,4.00520601095951,0.898630982703268,6.79949515818103,2.15471615272836,3.68000000000001e-05,5301405,196875.860429658,0,0,0,0,0,-252.630259237025,693979191
0.0346662068965517,0.0588235294117647,-1.7897365562336,1.73206440321128,0.902924676480292,3.92390052933718,1.75216680625991,3.68e-05,5301405,196873.717132218,0,0,0,0,0,-204.451084926565,720046763
0.0346662068965517,0.0588235294117647,-1.59147862593717,1.78105745154415,0.870959463098437,7.56738971263781,4.2328862769879,3.68e-05,5301405,196876.850848186,0,0,0,0,0,-203.645409766354,719749285
0.0346662068965517,0.0588235294117647,-4.40682738299674,3.0049538031218,0.860371441881507,7.79028501677687,2.99632661046937,3.68e-05,5301405,196876.353433334,0,0,0,0,0,-235.356753539657,569054974
0.0346662068965517,0.0588235294117647,-4.57665125298189,2.74708760495479,0.892394216817442,4.77086678019298,1.08073080339243,3.68e-05,5301405,196873.808205581,0,0,0,0,0,-234.3316960505,722181430
0.0346662068965517,0.0588235294117647,-7.0744425396995,1.28561407355739,0.770069752604974,-0.0359427401814094,-3.25089494042898,3.67999999999999e-05,5301405,421874.573241716,0,0,0,0,0,-192.471022467987,668846281
0.0346662068965517,0.0588235294117647,-7.021287797162,1.29011023340048,0.818898045719032,-0.0554233970557294,-3.24388747964819,3.67999999999999e-05,5301405,421875.330339566,0,0,0,0,0,-192.350454169134,744099853
0.0346662068965517,0.0588235294117647,-6.28240986795439,1.11629495053029,0.783867662242372,-0.264495060306371,-3.75025666760641,3.68000000000001e-05,5301405,421874.130355853,0,0,0,0,0,-188.563773244989,438234046
0.0346662068965517,0.0588235294117647,-7.36422282849489,1.34117841453412,0.889809292326606,0.0187539948219257,-3.19754648052489,3.67999999999999e-05,5301405,421875.514393872,0,0,0,0,0,-193.844087765876,193928944
0.0346662068965517,0.0588235294117647,-7.78886135343713,1.44614013135085,0.838296389549723,0.304069523690201,-3.54363031242804,3.68000000000001e-05,5301405,421873.936459614,0,0,0,0,0,-196.898495961683,175164523
0.0346662068965517,0.0588235294117647,-0.0497630937412406,1.49786645498716,0.467762326727557,3.72357947836418,5.38843647775538,3.68e-05,5301405,121874.808501398,0,0,0,0,0,-196.073276288639,833658788
0.0346662068965517,0.0588235294117647,-0.0594110556697035,1.49862922680006,0.46974696899459,3.73189304032227,5.3870160681534,3.68e-05,5301405,121876.364912949,0,0,0,0,0,-196.073738149352,322280154
0.0346662068965517,0.0588235294117647,0.459164598188311,1.44367786021932,0.584807019150005,3.62635018429062,2.04539657642086,3.68e-05,5301405,121875.55911069,0,0,0,0,0,-194.74579071847,921051349
0.0346662068965517,0.0588235294117647,-0.0550644190696637,1.4968895970418,0.470917361981646,3.73441369326854,5.34611741895079,3.68e-05,5301405,121874.76908689,0,0,0,0,0,-196.073866794665,380067754
0.0346662068965517,0.0588235294117647,-0.0536397973473627,1.50101980457419,0.462442993275416,3.72325905385436,5.48578640468133,3.67999999999999e-05,5301405,121876.197092623,0,0,0,0,0,-196.071424442278,930655365
0.0346662068965517,0.0588235294117647,-4.29934180947936,0.724269884990055,0.0605093811599036,-1.07339599777544,-3.17306329457587,3.68e-05,5301405,571873.542645072,0,0,0,0,0,-172.398641929174,619252250
0.0346662068965517,0.0588235294117647,-4.40023904923472,0.786774886195821,0.0825538739845325,-1.00236083950011,-3.352810026983,3.68e-05,5301405,571877.003842855,0,0,0,0,0,-174.041611782377,878976279
0.0346662068965517,0.0588235294117647,-4.48290354095591,0.818824523795528,0.112284996562543,-0.987022248448045,-3.42127170273488,3.68e-05,5301405,571876.774769069,0,0,0,0,0,-175.887292821705,481957500
0.0346662068965517,0.0588235294117647,-4.21817695379997,0.712378683508509,0.051861504630935,-1.12600897827271,-3.08250432673544,3.68000000000001e-05,5301405,571876.741742595,0,0,0,0,0,-172.11670214454,472645288
0.0346662068965517,0.0588235294117647,-4.56207889046765,0.792873954081169,0.0950247174627365,-0.92411838970698,-3.35674777555181,3.67999999999999e-05,5301405,571875.00782824,0,0,0,0,0,-174.934299087906,426879638
