"","time","sim_data_S_over_N_median","sim_data_S_over_N_low_Q","sim_data_S_over_N_high_Q","combo_num"
"70",669,0.704857958875993,0.689877623913656,0.721034870946369,3
"71",699,0.705085328961779,0.690135835724048,0.721243842936197,3
"72",730,0.70520754426258,0.690303135209641,0.721364766569086,3
"73",761,0.705032849679964,0.690345962336967,0.721192857889281,3
"74",790,0.704607924272313,0.690259243701355,0.720803685164298,3
"75",821,0.704290637762669,0.690246182684303,0.720512790757401,3
"76",851,0.704311681461956,0.690424708671849,0.720516599332178,3
"77",882,0.704543818796377,0.690713888516388,0.720742733326391,3
"78",912,0.704833518823366,0.691049316248887,0.721021298393902,3
"79",151,0.931923192927463,0.931654249939353,0.93216331127282,4
"80",181,0.919655694450296,0.919302050341865,0.919978989932422,4
"81",212,0.915072253434328,0.914750886250326,0.915463454221529,4
"82",243,0.913234544863975,0.91291692237847,0.913629459989123,4
"83",273,0.912241531761823,0.911884789473493,0.912646702853204,4
"84",304,0.911173749386315,0.910787256691796,0.911588243932586,4
"85",334,0.909054855644681,0.908437867928691,0.909478923482687,4
"86",365,0.901274926781924,0.899887223827277,0.902484848988712,4
"87",396,0.872195645829718,0.868353841598837,0.876714048529421,4
"88",424,0.814399195082789,0.806201153709634,0.824468070566659,4
"89",455,0.744991289169808,0.733186549091815,0.759788324010215,4
"90",485,0.708379900938801,0.695582206454565,0.724533311412979,4
"91",516,0.695660179447572,0.682763950855862,0.711978831937661,4
"92",546,0.692571927342059,0.679780877074413,0.708842942102011,4
"93",577,0.691993199578478,0.679253239124039,0.708196250820173,4
"94",608,0.692052353436098,0.679343323924287,0.708207249312676,4
"95",638,0.692287850958996,0.679600316679646,0.708399680102761,4
"96",669,0.692551663187442,0.679908849810951,0.708627595827833,4
"97",699,0.692790669908323,0.68019877958019,0.708833396395832,4
"98",730,0.692930678760248,0.680434445378614,0.708931513038816,4
"99",761,0.692839061665398,0.680537840250749,0.708754203283517,4
"100",790,0.692534219173673,0.680437454509559,0.708413256024861,4
"101",821,0.692325348137323,0.680395895855309,0.708158177884346,4
"102",851,0.692427727729803,0.680571509034729,0.708181384602377,4
"103",882,0.692696431403892,0.680896995952157,0.708419832291567,4
"104",912,0.693015077922148,0.681234600205418,0.708716557494355,4
"105",151,0.932147396314819,0.931885061070117,0.932379017340421,5
"106",181,0.919995227589345,0.919608899852082,0.920270349913645,5
"107",212,0.9154577564343,0.915017964113632,0.915835149582629,5
"108",243,0.913655953310601,0.913145122491003,0.914072065396563,5
"109",273,0.91265967297992,0.912127121322775,0.913075638925492,5
"110",304,0.911598160226528,0.911055336502894,0.912018512835274,5
"111",334,0.909411495877813,0.908797651527929,0.909970668678301,5
"112",365,0.901525708525653,0.900491989542219,0.903043059182037,5
"113",396,0.872326701626978,0.868553055425637,0.876712886510144,5
"114",424,0.81463475216653,0.806070536116634,0.823813013424012,5
"115",455,0.745677156496377,0.73344003478807,0.759408301661862,5
"116",485,0.709705338932489,0.696378991713914,0.724600886410495,5
"117",516,0.697186851166022,0.683851990600916,0.712256793669815,5
"118",546,0.694161847768734,0.680891622173502,0.709129432018752,5
"119",577,0.69360690207609,0.680376930786956,0.708486213257314,5
"120",608,0.693681964643564,0.680494246284653,0.708523008732487,5
"121",638,0.693909739040214,0.680749299031589,0.70872870725855,5
"122",669,0.694186131682811,0.681039738199845,0.708977947125513,5
"123",699,0.694447341338391,0.6813043550763,0.709201028866676,5
"124",730,0.694645544847927,0.681523686245847,0.709326291514823,5
"125",761,0.694556745400477,0.681575911946507,0.709210788689077,5
"126",790,0.694201056246157,0.681478636322364,0.708846022741233,5
"127",821,0.694040362153798,0.681441176464539,0.708514694507336,5
"128",851,0.694127875209349,0.68160517424273,0.708504006539205,5
"129",882,0.694389525525706,0.681901555920521,0.708708218709507,5
"130",912,0.694711099768259,0.682239718953164,0.709002432514337,5
"131",151,0.902337127299073,0.902067575763899,0.902590830117857,6
"132",181,0.887956435111317,0.887631462595438,0.888316076151955,6
"133",212,0.882916030185371,0.882523030272367,0.883352254469179,6
"134",243,0.881037088764756,0.880610906855491,0.88149772535075,6
"135",273,0.880061156793601,0.879626504450302,0.880577239959799,6
"136",304,0.879078798184164,0.878612864979716,0.87964783111972,6
"137",334,0.877032333233662,0.876537117376699,0.877741759687597,6
"138",365,0.869761972141077,0.868790710406766,0.871190319157146,6
"139",396,0.842859154023425,0.83978281110912,0.847368507157482,6
"140",424,0.790479814426943,0.783372252004706,0.800051721270879,6
"141",455,0.729215973925083,0.718669978811353,0.743268783754514,6
"142",485,0.69796254755772,0.686322084976421,0.713252349938126,6
"143",516,0.687457124546028,0.675623081366124,0.702947600948243,6
"144",546,0.685033055003406,0.673212546532437,0.700444669192888,6
"145",577,0.684653797403299,0.67286940334182,0.70002457214768,6
"146",608,0.68478782800751,0.673030504473102,0.700135751513076,6
"147",638,0.685039921492742,0.673328958055902,0.700386749409608,6
"148",669,0.685338216583829,0.673652440357433,0.700666952523929,6
"149",699,0.685620703804215,0.673961130771867,0.700930083611001,6
"150",730,0.68583028753912,0.674209729941716,0.70110028835515,6
"151",761,0.685938748563445,0.674286891781191,0.701025906776426,6
"152",790,0.68593702981797,0.674214037360115,0.700735875618035,6
"153",821,0.685912805680511,0.674214571536079,0.700498998795537,6
"154",851,0.685973430512462,0.674402132905107,0.700532829217111,6
"155",882,0.686239662434522,0.674711888116678,0.700777830028529,6
"156",912,0.686554752955461,0.675054678852413,0.701088737504726,6
"157",151,0.902584919983124,0.902351009365861,0.902821691915856,7
"158",181,0.888364798403487,0.888038579515749,0.888743421359477,7
"159",212,0.883414763511955,0.882954083537539,0.883845309069837,7
"160",243,0.881550150000123,0.881086123495362,0.882065857959496,7
"161",273,0.880604491382354,0.880107147102332,0.881155136176339,7
"162",304,0.879634709709989,0.879040974352972,0.880206019185523,7
"163",334,0.877678822938589,0.87697764839466,0.878458259919438,7
"164",365,0.870556183109032,0.869342534883764,0.871846680153839,7
"165",396,0.844092023136954,0.83963126441922,0.848258101055563,7
"166",424,0.792200675528455,0.782672927762774,0.801358985583015,7
"167",455,0.731490926530403,0.717396102232441,0.745214004964215,7
"168",485,0.700413719768238,0.685009375091256,0.715576648988724,7
"169",516,0.689972308198474,0.674404807126946,0.705350681868536,7
"170",546,0.687550168596868,0.672042063348908,0.702902138548253,7
"171",577,0.687168040272269,0.671716060353565,0.702486134970727,7
